sql_mestre,x,y,epsg,status
0010730002,333141.8234567568,7395096.754210812,31983,ok
0010730005,333147.91652307694,7395059.490569229,31983,ok
0010730006,333132.5164833333,7395053.203883334,31983,ok
0010740002,333219.00634090917,7395103.229909092,31983,ok
0010740019,333191.2983285714,7395046.7572714295,31983,ok
0010740020,333211.5456333333,7395050.197316666,31983,ok
0010740021,333224.21236666664,7395054.22461111,31983,ok
0010740025,333219.68433200003,7395072.791364001,31983,ok
0010750000,333311.0383161291,7395197.3620741945,31983,ok
0010750010,333314.74755652173,7395140.972904348,31983,ok
0010750021,333330.62137272727,7395249.968827272,31983,ok
0010750022,333333.87084999995,7395242.39831,31983,ok
0010750023,333339.4161875,7395225.3933375,31983,ok
0010750028,333362.61658,7395202.27544,31983,ok
0010750029,333357.97345,7395194.046583332,31983,ok
0010750051,333401.211375,7395091.105125,31983,ok
0010750135,333408.27509166667,7395099.3856999995,31983,ok
0010750136,333407.3391,7395094.82284,31983,ok
0010750505,333392.3130125,7395081.4418,31983,ok
0010750523,333357.9406083333,7395175.528008332,31983,ok
0010750524,333357.5551307692,7395184.926784616,31983,ok
0010750656,333311.9213642857,7395118.685264285,31983,ok
0010770000,333509.10581739125,7395240.571030434,31983,ok
0010770003,333472.7817611111,7395228.70733889,31983,ok
0010770009,333506.66387272725,7395278.639295456,31983,ok
0010780000,332955.9487,7395050.06434,31983,ok
0010790000,332926.8753000001,7394991.646159999,31983,ok
0010800000,333013.50566666666,7395046.271555554,31983,ok
0010800002,333028.9845666666,7395036.5554083325,31983,ok
0010800009,333003.822275,7394950.030900001,31983,ok
0010800010,332990.60633,7394944.480929999,31983,ok
0010800012,332993.11546666664,7394932.369511111,31983,ok
0010800014,332961.4959888889,7394948.325333334,31983,ok
0010800016,332981.5688307692,7394966.950615385,31983,ok
0010800019,332999.9371642857,7394997.8926928565,31983,ok
0010800181,333021.11302,7394983.34204,31983,ok
0010800182,333023.37622,7394987.85448,31983,ok
0010800183,333024.9963,7394991.073360001,31983,ok
0010800201,,,31983,sem_lote
0010800202,,,31983,sem_lote
0010800203,,,31983,sem_lote
0010800204,,,31983,sem_lote
0010800205,,,31983,sem_lote
0010800206,,,31983,sem_lote
0010800207,,,31983,sem_lote
0010810000,333111.2085769231,7394933.779484615,31983,ok
0010810003,333089.6964153846,7394981.842553846,31983,ok
0010810004,333090.60903124994,7394970.594081249,31983,ok
0010810005,333094.59933684213,7394948.206342106,31983,ok
0010810012,333056.9945916667,7394913.464175,31983,ok
0010810014,333028.61634000007,7394911.09896,31983,ok
0010810019,333063.44915,7394938.99705,31983,ok
0010810021,333066.36638749996,7394961.8153625,31983,ok
0010810022,333067.08834285714,7394969.997199999,31983,ok
0010810023,333069.83125,7394974.4277874995,31983,ok
0010810024,333074.3547166667,7394980.547858332,31983,ok
0010810025,333073.70041249995,7394993.7229125,31983,ok
0010820001,333173.14108888886,7394924.371355557,31983,ok
0010820004,333152.5240866666,7394955.780553334,31983,ok
0010820007,333153.5023272727,7394997.569881818,31983,ok
0010820014,333152.62055333337,7394921.2646200005,31983,ok
0010820015,333139.4497333334,7395023.029286667,31983,ok
0010830000,333228.8169923077,7394873.166715384,31983,ok
0010830002,333254.33377499995,7394997.1107250005,31983,ok
0010830004,333256.16096111113,7394937.122783333,31983,ok
