sql_mestre,valor_transacao,data_transacao,natureza,fonte_ano
4709800146,343500.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
8318800265,311374.34,2025-02-03,1.Compra e venda,itbi_3.xlsx
1802201041,260000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1102140039,931000.00,2025-01-22,31.Rejeição dos embargos à arrematação,itbi_3.xlsx
2504800428,800000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8241203721,370000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
3040530020,837500.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8743800564,550000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5519701377,161000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1005002657,269598.00,2024-12-17,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
1800601050,340000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
4728300341,289900.00,2025-01-23,1.Compra e venda,itbi_3.xlsx
3808303298,426880.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
7927505769,430000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
1960371349,520000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
3006803124,400000.00,2025-01-22,15.Permuta por escritura pública,itbi_3.xlsx
4513601493,381600.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
3301305504,510000.00,2025-01-07,20.Realização ou integralização de capital,itbi_3.xlsx
1102140012,1129061.00,2025-01-09,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
9042603488,150000.00,2025-01-15,15.Permuta por escritura pública,itbi_3.xlsx
3006803116,400000.00,2025-01-22,15.Permuta por escritura pública,itbi_3.xlsx
1303802831,480000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
7407601135,105329.35,2025-01-31,1.Compra e venda,itbi_3.xlsx
1507600259,3304066.83,2025-01-20,1.Compra e venda,itbi_3.xlsx
1070751509,237000.00,2025-01-18,1.Compra e venda,itbi_3.xlsx
4102902791,2150000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
4211502451,14000.00,2024-09-12,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_3.xlsx
7853200862,330000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4120801217,217124.00,2025-01-21,20.Realização ou integralização de capital,itbi_3.xlsx
1691970348,472933.27,2025-01-20,1.Compra e venda,itbi_3.xlsx
4114803998,400000.00,2025-01-21,20.Realização ou integralização de capital,itbi_3.xlsx
1008602515,27815.80,2024-12-26,20.Realização ou integralização de capital,itbi_3.xlsx
2707100749,450000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
2990910233,395000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2300802661,302543.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
5427000496,790000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5803902705,637884.00,2025-01-15,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
1831120083,755000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5702000307,350000.00,2025-01-23,15.Permuta por escritura pública,itbi_3.xlsx
1301103403,290010.00,2025-01-16,15.Permuta por escritura pública,itbi_3.xlsx
1970470046,350000.00,2025-01-27,1.Compra e venda,itbi_3.xlsx
3301307698,24000.00,2025-01-07,20.Realização ou integralização de capital,itbi_3.xlsx
4116701149,574214.04,2025-01-16,1.Compra e venda,itbi_3.xlsx
2990660181,250000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
3907707397,1081000.00,2025-01-03,1.Compra e venda,itbi_3.xlsx
4116702277,43460.62,2025-01-16,1.Compra e venda,itbi_3.xlsx
1001301803,240717.13,2024-11-26,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
4116702285,43460.62,2025-01-16,1.Compra e venda,itbi_3.xlsx
1592380046,400000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1164020469,235000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
2009108612,6272362.06,2025-01-17,1.Compra e venda,itbi_3.xlsx
1511260371,153867.60,2025-01-16,1.Compra e venda,itbi_3.xlsx
3000620382,31325.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2009108604,6218890.53,2025-01-17,1.Compra e venda,itbi_3.xlsx
0106200771,54000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5225700721,320000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
3111004120,540000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0106200781,46000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1171320037,433311.79,2025-01-15,1.Compra e venda,itbi_3.xlsx
1404801464,80000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
3000620383,31325.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6310200720,450000.00,2024-12-20,1.Compra e venda,itbi_3.xlsx
4016300282,382000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
2007604264,336667.48,2024-12-26,20.Realização ou integralização de capital,itbi_3.xlsx
1001109104,1280000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1404802088,1170000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
6838001659,255000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1136150232,350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1001301765,218717.13,2024-11-26,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
4202202333,310000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8639016208,472675.31,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
0809202719,200000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1301104973,74000.00,2025-01-16,15.Permuta por escritura pública,itbi_3.xlsx
1970620233,736054.94,2025-01-16,1.Compra e venda,itbi_3.xlsx
4304000985,899703.46,2025-01-20,1.Compra e venda,itbi_3.xlsx
8639016216,472675.31,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
1801901929,350000.00,2024-08-15,1.Compra e venda,itbi_3.xlsx
5416503734,958404.32,2025-01-16,1.Compra e venda,itbi_3.xlsx
1008602523,26686.72,2024-12-26,20.Realização ou integralização de capital,itbi_3.xlsx
8639016224,544666.18,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
7126500114,420000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5510200642,140000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5000800346,850000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5607903605,780000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8639016232,458782.55,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
8639016240,515713.57,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
5510200650,200000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1691990055,751060.00,2024-12-30,1.Compra e venda,itbi_3.xlsx
6221201101,345000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1504502817,226184.00,2025-01-07,20.Realização ou integralização de capital,itbi_3.xlsx
7205207975,1600000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
3204300897,1700000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
2105802834,418568.25,2024-12-30,1.Compra e venda,itbi_3.xlsx
8630001666,1174674.55,2025-01-15,1.Compra e venda,itbi_3.xlsx
2310001104,555000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2310001945,25000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
7105205202,134828.14,2024-07-25,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
5202900351,470000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
6026002741,300000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1603690732,2100000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1103120046,110700.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
4708006098,640000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4703102331,540000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1000760022,470000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8122600107,2120218.67,2025-01-15,1.Compra e venda,itbi_3.xlsx
5131503582,2230000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
3700600615,1733.89,2024-12-03,1.Compra e venda,itbi_3.xlsx
6005700261,520000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
3000620053,405000.00,2024-12-19,1.Compra e venda,itbi_3.xlsx
5122000174,420000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1761641232,320000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3002700894,1000000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1401403123,1400000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
7034300194,1040000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
0304205230,225000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
3600403648,730000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8812000101,2235000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1570290109,2311.28,2024-12-19,1.Compra e venda,itbi_3.xlsx
1970061315,292068.49,2025-01-15,1.Compra e venda,itbi_3.xlsx
1183570132,95000.00,2022-06-14,20.Realização ou integralização de capital,itbi_3.xlsx
1004833431,9268.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0703001371,226506.00,2023-12-29,5.Adjudicação compulsória,itbi_3.xlsx
1004833441,9549.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3301806481,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
9507600213,445000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1105200117,345420.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3301806491,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1204081273,225000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0704701154,155000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
3301806503,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8512307900,2020000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3301806511,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5622200636,100600.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3301806521,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1611904501,750000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
1192981033,170000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1593060611,930000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1611904420,125000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
3301806538,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3000050666,2650000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1611904439,125000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
5907700564,470000.00,2024-12-06,1.Compra e venda,itbi_3.xlsx
1700620346,280000.00,2025-01-07,1.Compra e venda,itbi_3.xlsx
5103703051,291000.00,2025-01-03,1.Compra e venda,itbi_3.xlsx
1040670096,590000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2990610363,267900.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
0102307679,237600.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0803800398,264000.00,2025-01-23,1.Compra e venda,itbi_3.xlsx
1011110472,610000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
2110600081,2762250.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2450510099,85466.19,2025-01-16,1.Compra e venda,itbi_3.xlsx
8510502293,475000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6854800651,350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3301806473,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2460560255,99000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3301806546,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1620360894,480000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1960181018,500000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8303208731,396408.00,2025-01-07,20.Realização ou integralização de capital,itbi_3.xlsx
3402100770,575000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3090560245,400000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1104810550,289.26,2024-12-11,1.Compra e venda,itbi_3.xlsx
5223001362,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4802300492,950000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2108702032,165873.29,2025-01-17,1.Compra e venda,itbi_3.xlsx
1172760207,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1172760209,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1132600022,240000.00,2025-01-24,1.Compra e venda,itbi_3.xlsx
1172760210,120000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1133170038,390000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
3704014291,960000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4710507643,545000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1960370059,1356.76,2024-10-30,1.Compra e venda,itbi_3.xlsx
5815808342,202051.80,2025-01-15,1.Compra e venda,itbi_3.xlsx
2005503908,350000.00,2025-01-17,12.Dação em pagamento por escritura pública,itbi_3.xlsx
5015501889,2114.97,2024-08-21,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_3.xlsx
5519701458,150000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4609300974,225000.00,2024-10-17,26.Cessão de direitos sobre o imóvel com alienação fiduciária,itbi_3.xlsx
9803206532,324443.12,2025-01-16,1.Compra e venda,itbi_3.xlsx
8502300075,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
8919105383,340000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4120805107,415000.00,2024-12-30,1.Compra e venda,itbi_3.xlsx
8502300172,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
5126204521,315000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1710950024,350000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
8502300180,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
8502300199,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
5518801361,350000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1553110159,350000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
8502300202,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
0706901827,320000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
7602405651,569000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8502300210,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
3600706901,35000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8502300253,30330.66,2025-01-15,1.Compra e venda,itbi_3.xlsx
1383610038,250000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
2307300449,345000.00,2025-01-16,29.Excesso de meação na partilha (separação / divórcio),itbi_3.xlsx
0706311051,212977.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1620012398,765000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1670400026,500000.00,2025-01-07,1.Compra e venda,itbi_3.xlsx
1020690002,430000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
2320410237,235000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
7213604341,1365000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
4609000369,745000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7601001377,18000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1180580009,325000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2320030058,550000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1005703787,460000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
3804436420,285004.80,2025-01-22,1.Compra e venda,itbi_3.xlsx
9805600203,866666.67,2025-01-16,1.Compra e venda,itbi_3.xlsx
1221450770,152500.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3604505550,590000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3030010106,150000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
5016602743,390000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
5538200310,97538.00,2025-01-15,20.Realização ou integralização de capital,itbi_3.xlsx
2990351917,37155.43,2025-01-17,1.Compra e venda,itbi_3.xlsx
2006003135,240000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1200780908,315000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
7041703029,70000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
2303701112,1030000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1142580111,350000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
2990351918,38216.16,2025-01-17,1.Compra e venda,itbi_3.xlsx
4205801947,250000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
5923102145,380000.00,2024-12-23,1.Compra e venda,itbi_3.xlsx
2990771146,1600000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2990351919,38216.16,2025-01-17,1.Compra e venda,itbi_3.xlsx
1063390014,500000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2703702973,400000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
3604505755,50000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8121802857,425000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1811171083,280000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
6642700260,700000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0500200475,307000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6413302232,530000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1681000756,240000.00,2024-11-29,1.Compra e venda,itbi_3.xlsx
1342990036,580000.00,2025-01-07,1.Compra e venda,itbi_3.xlsx
2310103128,1100000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1020330065,370000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5502900525,25200.00,2025-01-15,20.Realização ou integralização de capital,itbi_3.xlsx
1906106525,287500.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
3810001112,1950000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1173870947,30000.00,2023-08-17,34.Demais sentenças judiciais,itbi_3.xlsx
3802105291,1152000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1730280018,160000.00,2024-07-17,5.Adjudicação compulsória,itbi_3.xlsx
1712220832,242072.73,2025-01-22,1.Compra e venda,itbi_3.xlsx
1660220126,340000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
3100430414,549215.00,2025-01-18,1.Compra e venda,itbi_3.xlsx
8502506706,953864.11,2025-01-13,1.Compra e venda,itbi_3.xlsx
1712220966,90777.27,2025-01-22,1.Compra e venda,itbi_3.xlsx
6224413177,251000.00,2024-12-17,1.Compra e venda,itbi_3.xlsx
6210509177,510000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2011200002,130000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
0604001347,235000.00,2024-12-30,1.Compra e venda,itbi_3.xlsx
5209001938,615000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
6210509185,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6210509193,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6210509207,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1970160820,215588.06,2025-01-16,1.Compra e venda,itbi_3.xlsx
6210509215,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6210509223,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1202801498,510000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
6210509231,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6210509241,610000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1140070055,264000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
4512501754,615000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1003536808,490780.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4837506119,530000.00,2025-01-24,1.Compra e venda,itbi_3.xlsx
5424301231,2500000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1003536816,490780.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4512502114,135000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1173870588,263000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7606700885,294054.05,2025-01-07,1.Compra e venda,itbi_3.xlsx
5525805464,150000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4717306211,170000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
5825300325,173000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
5525805472,150000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1503904423,798000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8707308272,530000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
5125800351,300000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1607602822,1811576.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1607610851,104212.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
8514501755,1845990.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1511220068,165000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1500720008,404000.00,2025-01-15,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
1990790127,315000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1191800055,350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5707200630,264291.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5707201149,55709.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5205401427,435000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
6717201061,195000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
7606702391,25945.95,2025-01-07,1.Compra e venda,itbi_3.xlsx
1140920199,380000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
2990460588,1513698.63,2025-01-13,1.Compra e venda,itbi_3.xlsx
7826300061,700000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2990460621,93150.68,2025-01-13,1.Compra e venda,itbi_3.xlsx
4216412386,35000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
2990460658,93150.69,2025-01-13,1.Compra e venda,itbi_3.xlsx
4310203604,300000.00,2025-01-22,12.Dação em pagamento por escritura pública,itbi_3.xlsx
1303705222,484800.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
8803203060,50000.00,2024-12-30,1.Compra e venda,itbi_3.xlsx
1304006931,1487738.01,2025-01-16,1.Compra e venda,itbi_3.xlsx
4501307226,545000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1830911206,209566.92,2025-01-22,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
1304006980,1593729.51,2025-01-16,1.Compra e venda,itbi_3.xlsx
3000150271,172.80,2024-11-13,1.Compra e venda,itbi_3.xlsx
1607610868,104212.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1231190180,1570196.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4419300426,800000.00,2025-01-14,20.Realização ou integralização de capital,itbi_3.xlsx
1606502638,25000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
1231190299,144561.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1002707455,300000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1231190316,85243.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0101903677,153000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
7118805629,620000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
1940360041,430000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1142060069,430000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
7212807990,700000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
4310300073,398000.00,2025-01-31,1.Compra e venda,itbi_3.xlsx
7535902561,130000.00,2025-01-15,2.Cessão de direitos relativos a compromisso de compra e venda,itbi_3.xlsx
