sql_mestre,area_terreno,area_construida,valor_m2_terreno,valor_m2_construcao,ano_construcao,fator_obsolescencia_oficial,tipo_terreno,esquinas_frentes,fracao_ideal,codlog,uso,padrao,endereco
0090190049,150,116,7453.00,2932.00,1994,0.67,De esquina,1,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 7"
0090190050,134,90,7453.00,2932.00,1994,0.67,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 13"
0090190052,50,40,7453.00,2759.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão A,"R  VELOSO GUERRA, 57"
0090190053,55,65,7453.00,2932.00,1994,0.67,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 59"
0090190054,127,180,7453.00,2852.00,1972,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão B,"R  VELOSO GUERRA, 67"
0090190055,153,180,7453.00,2759.00,1994,0.42,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão A,"R  VELOSO GUERRA, 69"
0090190056,72,80,7453.00,2852.00,1971,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão B,"R  VELOSO GUERRA, 77"
0090190058,176,147,7453.00,2932.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 91"
0090190059,238,89,7453.00,2932.00,1953,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 107"
0090190060,200,122,7453.00,2932.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 109"
0090190061,200,170,6143.00,2856.00,1970,0.28,De esquina,1,1.0000,13564-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R ALM MARQUES DE LEAO, 385"
0090190066,137,170,6143.00,2932.00,1971,0.30,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 717"
0090190067,116,77,6143.00,2852.00,1944,0.20,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão B,"R ALM MARQUES DE LEAO, 723"
0090190068,137,180,6143.00,2932.00,1970,0.28,Normal,0,1.0000,13564-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 727"
0090190069,126,100,6143.00,2852.00,1958,0.20,Normal,0,1.0000,13564-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão B,"R ALM MARQUES DE LEAO, 735"
0090190070,100,140,6143.00,2852.00,1956,0.20,Normal,0,1.0000,13564-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão B,"R ALM MARQUES DE LEAO, 737"
0090190071,100,140,6143.00,2856.00,1962,0.20,Normal,0,1.0000,13564-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R ALM MARQUES DE LEAO, 743"
0090190072,103,140,6143.00,2852.00,1956,0.20,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão B,"R ALM MARQUES DE LEAO, 747"
0090190073,100,140,6143.00,2852.00,1956,0.20,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão B,"R ALM MARQUES DE LEAO, 755"
0090190074,101,162,6143.00,2932.00,1959,0.20,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 757"
0090190075,105,140,6143.00,2932.00,1956,0.20,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 765"
0090190076,105,138,6143.00,2932.00,1956,0.20,Normal,0,1.0000,13564-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 769"
0090190077,104,180,6143.00,2856.00,1940,0.20,Normal,0,1.0000,13564-0,Loja,Comercial horizontal - padrão B,"R ALM MARQUES DE LEAO, 775"
0090190078,111,180,6143.00,2932.00,1991,0.63,Normal,0,1.0000,13564-0,Residência,Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 777"
0090190079,115,180,6143.00,2932.00,1954,0.20,Normal,0,1.0000,13564-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 785"
0090190080,81,148,6143.00,2932.00,1954,0.20,Normal,0,1.0000,13564-0,Loja e residência (predominância comercial),Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 787"
0090190081,110,120,6143.00,2932.00,1970,0.28,Normal,0,1.0000,13564-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 797"
0090190082,110,150,6143.00,2932.00,1994,0.67,Normal,0,1.0000,13564-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 807"
0090190083,119,208,6143.00,2856.00,1986,0.56,Normal,0,1.0000,13564-0,Não residencial,Comercial horizontal - padrão B,"R ALM MARQUES DE LEAO, 815"
0090190084,120,168,6143.00,2932.00,1939,0.20,Normal,0,1.0000,13564-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R ALM MARQUES DE LEAO, 827"
0090190087,128,132,7453.00,2932.00,1994,0.67,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 15"
0090190088,120,120,7453.00,2932.00,1994,0.67,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 27"
0090190089,67,100,7453.00,2852.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão B,"R  VELOSO GUERRA, 37"
0090190090,70,100,7453.00,2852.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão B,"R  VELOSO GUERRA, 43"
0090190091,120,115,7453.00,2932.00,1954,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 21"
0090190092,2807,884,13540.00,3583.00,1934,0.20,Normal,0,1.0000,07321-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão F,"R DOS FRANCESES, 350"
0090190094,85,90,7453.00,2852.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão B,"R  VELOSO GUERRA, 81"
0090190095,107,122,7453.00,2932.00,1944,0.20,Normal,0,1.0000,19532-4,Residência,Residencial horizontal - padrão C,"R  VELOSO GUERRA, 89"
0090200001,400,590,10014.00,2239.00,1978,0.42,De esquina,1,1.0000,07321-0,Templo,Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"R DOS FRANCESES, 15"
0090200002,216,180,10014.00,2932.00,1949,0.20,Normal,0,1.0000,07321-0,Residência,Residencial horizontal - padrão C,"R DOS FRANCESES, 47"
0090200003,137,220,10014.00,2932.00,1944,0.20,Normal,0,1.0000,07321-0,"Outras edificações de uso comercial, com utilização múltipla",Residencial horizontal - padrão C,"R DOS FRANCESES, 67"
0090200004,154,220,10014.00,2932.00,1954,0.20,Normal,0,1.0000,07321-0,Residência,Residencial horizontal - padrão C,"R DOS FRANCESES, 71"
0090200005,117,220,10014.00,2856.00,1954,0.20,Normal,0,1.0000,07321-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R DOS FRANCESES, 81"
0090200007,90,150,10014.00,2932.00,1939,0.20,Normal,0,1.0000,07321-0,Residência,Residencial horizontal - padrão C,"R DOS FRANCESES, 99"
0090200008,90,150,10014.00,2932.00,1939,0.20,Normal,0,1.0000,07321-0,Residência,Residencial horizontal - padrão C,"R DOS FRANCESES, 101"
0090200009,112,150,10014.00,2932.00,1968,0.24,Normal,0,1.0000,07321-0,Residência,Residencial horizontal - padrão C,"R DOS FRANCESES, 105"
0090200010,112,150,10014.00,2932.00,1968,0.24,Normal,0,1.0000,07321-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R DOS FRANCESES, 115"
0090200011,110,120,10014.00,2932.00,1959,0.20,Normal,0,1.0000,07321-0,"Outras edificações de uso coletivo, com utilização múltipla",Residencial horizontal - padrão C,"R DOS FRANCESES, 117"
0090200012,120,150,10014.00,2932.00,1962,0.20,Normal,0,1.0000,07321-0,Escola,Residencial horizontal - padrão C,"R DOS FRANCESES, 125"
0090200015,105,150,10014.00,2932.00,1942,0.20,Normal,0,1.0000,07321-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão C,"R DOS FRANCESES, 153"
0090200016,113,120,10014.00,2932.00,1950,0.20,Normal,0,1.0000,07321-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão C,"R DOS FRANCESES, 157"
0090200021,5138,1230,10131.00,3345.00,1944,0.20,De duas ou mais frentes,2,1.0000,09191-0,"Hospital, ambulatório, casa de saúde e assemelhados",Comercial vertical - padrão B,"R DOS INGLESES, 258"
0090200023,372,160,10131.00,2856.00,1944,0.20,Normal,0,1.0000,09191-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R DOS INGLESES, 182"
0090200024,275,367,10131.00,2856.00,1981,0.48,Normal,0,1.0000,09191-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R DOS INGLESES, 170"
0090200025,348,300,10131.00,2856.00,1973,0.33,Normal,0,1.0000,09191-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R DOS INGLESES, 160"
0090200026,334,319,10131.00,3052.00,1986,0.56,Normal,0,1.0000,09191-0,Escola,Comercial horizontal - padrão C,"R DOS INGLESES, 150"
0090200027,189,120,10131.00,2932.00,1939,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 138"
0090200028,195,186,10131.00,2932.00,1939,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 136"
0090200029,189,120,10131.00,2932.00,1939,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 124"
0090200030,272,200,10131.00,2932.00,1939,0.20,Normal,0,1.0000,09191-0,"Cinema, teatro, casa de diversão, clube ou congênere",Residencial horizontal - padrão C,"R DOS INGLESES, 118"
0090200031,132,180,10131.00,2932.00,1944,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 98"
0090200032,135,150,10131.00,2932.00,1949,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 92"
0090200033,128,120,10131.00,2932.00,1949,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 86"
0090200034,101,166,10131.00,2932.00,1962,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 78"
0090200035,102,113,10131.00,2932.00,1949,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 74"
0090200038,374,452,10131.00,3610.00,1941,0.20,Normal,0,1.0000,09191-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial vertical - padrão C,"R DOS INGLESES, 108"
0090210001,122,230,9812.00,2856.00,1940,0.20,De esquina,1,1.0000,04503-9,Loja,Comercial horizontal - padrão B,"R CONS CARRAO, 451"
0090210015,210,264,9963.00,2932.00,2002,0.78,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 45"
0090210017,210,230,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 63"
0090210023,210,398,9963.00,2932.00,1948,0.20,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 103"
0090210024,241,150,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 115"
0090210026,154,342,9963.00,3693.00,1954,0.20,Normal,0,1.0000,09191-0,"Prédio de apartamento, não em condomínio, de uso exclusivamente residencial",Residencial vertical - padrão C,"R DOS INGLESES, 131"
0090210027,256,250,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 137"
0090210030,231,140,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 165"
0090210033,213,150,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,Residência,Residencial horizontal - padrão C,"R DOS INGLESES, 187"
0090210034,224,300,9963.00,2932.00,1934,0.20,Normal,0,1.0000,09191-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R DOS INGLESES, 193"
0090210035,511,3162,9963.00,2803.00,1983,0.51,Normal,0,1.0000,09191-0,"Cinema, teatro, casa de diversão, clube ou congênere",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão D,"R DOS INGLESES, 209"
0090210036,280,450,6053.00,3693.00,1929,0.20,De esquina,2,1.0000,19154-0,"Prédio de apartamento, não em condomínio, de uso misto (apartamentos e escritórios e/ou consultórios), com ou sem loja (predominância residencial)",Residencial vertical - padrão C,"R  TREZE DE MAIO, 750"
0090210037,144,120,6053.00,2852.00,1949,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão B,"R  TREZE DE MAIO, 744"
0090210038,161,150,6053.00,2856.00,1934,0.20,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 738"
0090210039,218,180,6053.00,2856.00,1939,0.20,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 734"
0090210040,173,251,6053.00,2932.00,1937,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão C,"R  TREZE DE MAIO, 724"
0090210043,161,240,6053.00,2932.00,1945,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão C,"R  TREZE DE MAIO, 704"
0090210044,210,200,6053.00,2932.00,1934,0.20,Normal,0,1.0000,19154-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R  TREZE DE MAIO, 692"
0090210045,390,488,6053.00,2856.00,1945,0.20,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 686"
0090210046,294,230,6053.00,3052.00,1957,0.20,Normal,0,1.0000,19154-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão C,"R  TREZE DE MAIO, 680"
0090210047,240,320,6053.00,2856.00,1961,0.20,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 668"
0090210048,245,170,6053.00,2856.00,1924,0.20,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 662"
0090210055,508,546,6053.00,2856.00,1970,0.28,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 612"
0090210056,365,428,6053.00,2856.00,1968,0.24,Normal,0,1.0000,19154-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 596"
0090210058,195,298,6053.00,3052.00,1958,0.20,Normal,0,1.0000,19154-0,"Hotel, pensão ou hospedaria",Comercial horizontal - padrão C,"R  TREZE DE MAIO, 586"
0090210059,240,320,6053.00,2856.00,1925,0.20,Normal,0,1.0000,19154-0,Loja e residência (predominância comercial),Comercial horizontal - padrão B,"R  TREZE DE MAIO, 576"
0090210063,140,70,6053.00,2759.00,1919,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão A,"R  TREZE DE MAIO, 550"
0090210083,262,574,9963.00,3195.00,1966,0.20,Normal,0,1.0000,09191-0,Residência e outro uso (predominância residencial),Residencial horizontal - padrão E,"R DOS INGLESES, 155"
0090220001,60,80,6023.00,2932.00,1934,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão C,"R  TREZE DE MAIO, 561"
0090220002,60,80,6023.00,2932.00,1934,0.20,Normal,0,1.0000,19154-0,Residência,Residencial horizontal - padrão C,"R  TREZE DE MAIO, 569"
0090220003,301,150,6023.00,2856.00,1939,0.20,Normal,0,1.0000,19154-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 571"
0090220020,366,338,6023.00,2852.00,1959,0.20,Normal,0,1.0000,19154-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Residencial horizontal - padrão B,"R  TREZE DE MAIO, 687"
0090220021,283,344,6023.00,2239.00,1970,0.28,Normal,0,1.0000,19154-0,"Estação radioemissora, de televisão ou empresa jornalística",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"R  TREZE DE MAIO, 695"
0090220024,206,120,6023.00,2932.00,1934,0.20,Normal,0,1.0000,19154-0,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",Residencial horizontal - padrão C,"R  TREZE DE MAIO, 721"
0090220062,1455,2323,6568.00,3610.00,1974,0.35,Normal,0,1.0000,17517-0,"Outras edificações de uso comercial, com utilização múltipla",Comercial vertical - padrão C,"R  RUI BARBOSA, 294"
0090220066,200,160,5253.00,2932.00,1944,0.20,Normal,0,1.0000,04503-9,Residência e outro uso (predominância residencial),Residencial horizontal - padrão C,"R CONS CARRAO, 387"
0090220072,158,150,5253.00,2856.00,1939,0.20,De esquina,1,1.0000,04503-9,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R CONS CARRAO, 425"
0090220145,258,300,5348.00,2856.00,1994,0.67,Normal,0,1.0000,07285-0,Loja,Comercial horizontal - padrão B,"R  FORTALEZA, 282"
0090220148,1280,2272,6568.00,2239.00,1980,0.46,De esquina,1,1.0000,17517-0,"Cinema, teatro, casa de diversão, clube ou congênere",Templo/Clube/Ginásio ou Estádio esportivo/Museu/Hipódromo/Cinema/Teatro/Aeroporto/Estações/etc. - padrão C,"R  RUI BARBOSA, 266"
0090220155,237,500,6023.00,2856.00,1975,0.37,Normal,0,1.0000,19154-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 655"
0090220159,440,464,6023.00,3052.00,2000,0.75,Normal,0,1.0000,19154-0,Não residencial,Comercial horizontal - padrão C,"R  TREZE DE MAIO, 703"
0090220160,440,808,6023.00,2856.00,2002,0.78,Normal,0,1.0000,19154-0,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",Comercial horizontal - padrão B,"R  TREZE DE MAIO, 711"
0090230011,254,120,4699.00,2856.00,1939,0.20,Normal,0,1.0000,16849-1,"Outras edificações de uso comercial, com utilização múltipla",Comercial horizontal - padrão B,"R CONS RAMALHO, 736"
