sql_mestre,zona,ca_basico,fonte,na_aiu_sce
0090940043,ZEIS-3,1,ZEIS_3.shp,
0090940044,ZEIS-3,1,ZEIS_3.shp,
0090940045,ZEIS-3,1,ZEIS_3.shp,
0090940046,ZEIS-3,1,ZEIS_3.shp,
0090940047,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,1
0090940048,ZEIS-3,1,ZEIS_3.shp,
0090940049,ZEIS-3,1,ZEIS_3.shp,
0090940051,ZEIS-3,1,ZEIS_3.shp,
0090940052,ZEIS-3,1,ZEIS_3.shp,
0090940053,ZEIS-3,1,ZEIS_3.shp,
0090940056,ZEIS-3,1,ZEIS_3.shp,
0090940057,ZEIS-3,1,ZEIS_3.shp,
0090940062,ZEIS-3,1,ZEIS_3.shp,
0090940154,ZEIS-3,1,ZEIS_3.shp,
0090940155,ZEIS-3,1,ZEIS_3.shp,
0090950001,ZC,1,ZC.shp,
0090950020,ZC,1,ZC.shp,
0090970000,ZEIS-3,1,ZEIS_3.shp,
0090970145,ZEIS-3,1,ZEIS_3.shp,
0090970146,ZEIS-3,1,ZEIS_3.shp,
0090970147,ZEIS-3,1,ZEIS_3.shp,
0090970148,ZEIS-3,1,ZEIS_3.shp,
0090990001,ZEIS-3,1,ZEIS_3.shp,
0100020000,ZM,1,ZM_u.shp,
0100030000,ZM,1,ZM_u.shp,
0100030026,ZEU,1,ZEU_u.shp,
0100040000,ZEU,1,ZEU_u.shp,
0100040062,ZC,1,ZC.shp,
0100070060,ZEU,1,ZEU_u.shp,
0100070714,ZEU,1,ZEU_u.shp,
0100090006,ZEU,1,ZEU_u.shp,
0100120014,ZEU,1,ZEU_u.shp,
0100130015,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,0
0100130024,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,0
0100130192,ZEU,1,ZEU_u.shp,
0100140131,ZEPAM,"0,1",ZEPAM.shp,
0100140323,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,0
0100140438,ZEPAM,"0,1",ZEPAM.shp,
0100150002,ZEU,1,ZEU_u.shp,
0100220001,ZOE,1,GeoSampa(Lei18177→ZOE)+Q3,0
0100220002,ZOE,1,GeoSampa(Lei18177→ZOE)+Q3,0
0100220003,ZOE,1,GeoSampa(Lei18177→ZOE)+Q3,0
0100260016,ZEU,1,ZEU_u.shp,
0100260017,ZEU,1,ZEU_u.shp,
0100300061,ZEU,1,ZEU_u.shp,
0100300062,ZEU,1,ZEU_u.shp,
0100300063,ZEU,1,ZEU_u.shp,
0100300064,ZEU,1,ZEU_u.shp,
0100300065,ZEU,1,ZEU_u.shp,
0100300066,ZEU,1,ZEU_u.shp,
0100300067,ZEU,1,ZEU_u.shp,
0100300069,ZEU,1,ZEU_u.shp,
0100300070,ZEU,1,ZEU_u.shp,
0100300071,ZEU,1,ZEU_u.shp,
0100300072,ZEU,1,ZEU_u.shp,
0100300073,ZEU,1,ZEU_u.shp,
0100300074,ZEU,1,ZEU_u.shp,
0100300076,ZEU,1,ZEU_u.shp,
0100300080,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,0
0100300081,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,0
0100300082,ZEU,1,ZEU_u.shp,
0100300083,ZEU,1,ZEU_u.shp,
0100300084,ZEU,1,ZEU_u.shp,
0100300226,ZEU,1,ZEU_u.shp,
0100300227,ZEU,1,ZEU_u.shp,
0100300228,ZEU,1,ZEU_u.shp,
0100300229,ZEU,1,ZEU_u.shp,
0100300230,ZEU,1,ZEU_u.shp,
0100300231,ZEU,1,ZEU_u.shp,
0100370000,ZEU,1,ZEU_u.shp,
0100370015,ZEU,1,ZEU_u.shp,
0100500033,ZEU,1,ZEU_u.shp,
0100500050,ZEU,1,ZEU_u.shp,
0100670000,ZEU,1,ZEU_u.shp,
0100690011,ZM,1,ZM_u.shp,
0100691220,ZEU,1,ZEU_u.shp,
0100800019,ZEU,1,ZEU_u.shp,
0100990000,ZM,1,ZM_u.shp,
0110020075,ZC,1,GeoSampa(Lei18177→ZC)+Q3,0
0110050045,ZCOR-3,1,ZCOR_3.shp,
0110070004,ZER-1,1,ZER_1.shp,
0110080010,ZCOR-2,1,ZCOR_2.shp,
0110230013,ZEU,1,ZEU_u.shp,
0110240009,ZEU,1,ZEU_u.shp,
0110250031,ZEU,1,ZEU_u.shp,
0110250032,ZEU,1,ZEU_u.shp,
0110360035,ZER-1,1,ZER_1.shp,
0110620010,ZER-1,1,ZER_1.shp,
0110640016,ZER-1,1,ZER_1.shp,
0110770004,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0110890001,ZEU,1,ZEU_u.shp,
0110890028,ZEU,1,ZEU_u.shp,
0110890029,ZEU,1,ZEU_u.shp,
0110890030,ZEU,1,ZEU_u.shp,
0110890031,ZEU,1,ZEU_u.shp,
0110890032,ZEU,1,ZEU_u.shp,
0110890033,ZEU,1,ZEU_u.shp,
0110890034,ZEU,1,ZEU_u.shp,
0110890035,ZEU,1,ZEU_u.shp,
0110890036,ZEU,1,ZEU_u.shp,
0110890060,ZM,1,ZM_u.shp,
0110920275,ZEU,1,ZEU_u.shp,
0110920276,ZEU,1,ZEU_u.shp,
0110970001,ZCOR-1,1,ZCOR_1.shp,
0110980008,ZEU,1,ZEU_u.shp,
0110980009,ZEU,1,ZEU_u.shp,
0110980010,ZEU,1,ZEU_u.shp,
0110980014,ZCOR-1,1,ZCOR_1.shp,
0110980024,ZC,1,GeoSampa(Lei18177→ZC)+Q3,0
0110980025,ZC,1,GeoSampa(Lei18177→ZC)+Q3,0
0110990000,ZEU,1,ZEU_u.shp,
0111000014,ZEU,1,ZEU_u.shp,
0111010000,ZEU,1,ZEU_u.shp,
0111010018,ZEPAM,"0,1",ZEPAM.shp,
0111080001,ZOE,1,GeoSampa(Lei18177→ZOE)+Q3,0
0111090018,ZER-1,1,ZER_1.shp,
0111140000,ZEU,1,ZEU_u.shp,
0111140003,ZEU,1,ZEU_u.shp,
0111140004,ZEU,1,ZEU_u.shp,
0111140005,ZEU,1,ZEU_u.shp,
0111140006,ZEU,1,ZEU_u.shp,
0111140007,ZEU,1,ZEU_u.shp,
0111140008,ZEU,1,ZEU_u.shp,
0111140009,ZEU,1,ZEU_u.shp,
0111140010,ZEU,1,ZEU_u.shp,
0111140011,ZEU,1,ZEU_u.shp,
0111140012,ZEU,1,ZEU_u.shp,
0111140018,ZCOR-1,1,ZCOR_1.shp,
0111140023,ZCOR-1,1,ZCOR_1.shp,
0111140024,ZCOR-1,1,ZCOR_1.shp,
0111140025,ZCOR-1,1,ZCOR_1.shp,
0111140026,ZCOR-1,1,ZCOR_1.shp,
0111140136,ZCOR-1,1,ZCOR_1.shp,
0111140137,ZCOR-1,1,ZCOR_1.shp,
0111140138,ZCOR-1,1,ZCOR_1.shp,
0111140150,ZCOR-1,1,ZCOR_1.shp,
0111220020,ZEU,1,ZEU_u.shp,
0111230000,ZEU,1,ZEU_u.shp,
0111240072,ZEU,1,ZEU_u.shp,
0111290011,ZER-1,1,ZER_1.shp,
0111330016,ZER-1,1,GeoSampa(Lei18177→ZER-1)+Q3,0
0111430027,ZER-1,1,ZER_1.shp,
0111440038,ZER-1,1,GeoSampa(Lei18177→ZER-1)+Q3,0
0111440039,ZER-1,1,ZER_1.shp,
0121230007,ZER-1,1,ZER_1.shp,
0130030001,ZC,1,ZC.shp,
0130040035,ZEU,1,ZEU_u.shp,
0130040036,ZEU,1,ZEU_u.shp,
0130050001,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0130050002,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0130050003,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0130090000,ZEU,1,ZEU_u.shp,
0130090082,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0130090136,AC-1,0.6,GeoSampa(Lei18177→AC-1)+Q3,0
0130130215,ZEU,1,ZEU_u.shp,
0130140038,ZC,1,ZC.shp,
0130140039,ZC,1,ZC.shp,
0130140082,ZC,1,ZC.shp,
0130290000,ZC,1,ZC.shp,
0130360001,ZC,1,ZC.shp,
0130360023,ZC,1,ZC.shp,
0130360024,ZC,1,ZC.shp,
0130360025,ZC,1,ZC.shp,
0130360026,ZC,1,ZC.shp,
0130360027,ZC,1,ZC.shp,
0130360028,ZC,1,ZC.shp,
0130360029,ZC,1,ZC.shp,
0130360030,ZC,1,ZC.shp,
0130360031,ZC,1,ZC.shp,
0130360032,ZC,1,ZC.shp,
0130360033,ZC,1,ZC.shp,
0130360048,ZC,1,ZC.shp,
0130360049,ZC,1,ZC.shp,
0130370021,ZC,1,ZC.shp,
0130530121,ZC,1,ZC.shp,
0130530123,ZC,1,ZC.shp,
0130590009,ZC,1,ZC.shp,
0130740001,ZER-1,1,ZER_1.shp,
0140230001,AC-1,0.6,GeoSampa(Lei18177→AC-1)+Q3,0
0140800020,ZER-1,1,ZER_1.shp,
0150080053,ZEU,1,ZEU_u.shp,
0150100001,ZEU,1,ZEU_u.shp,
0150100002,ZEU,1,ZEU_u.shp,
0150100005,ZEU,1,ZEU_u.shp,
0150100006,ZEU,1,ZEU_u.shp,
0150100007,ZEU,1,ZEU_u.shp,
0150100008,ZEU,1,ZEU_u.shp,
0150100009,ZEU,1,ZEU_u.shp,
0150100010,ZEU,1,ZEU_u.shp,
0150100011,ZEU,1,ZEU_u.shp,
0150100012,ZEU,1,ZEU_u.shp,
0150100013,ZEU,1,ZEU_u.shp,
0150100014,ZEU,1,ZEU_u.shp,
0150100015,ZEU,1,ZEU_u.shp,
0150100016,ZEU,1,ZEU_u.shp,
0150100017,ZEU,1,ZEU_u.shp,
0150100018,ZEU,1,ZEU_u.shp,
0150100019,ZEU,1,ZEU_u.shp,
0150100020,ZEU,1,ZEU_u.shp,
0150100021,ZEU,1,ZEU_u.shp,
0150100022,ZEU,1,ZEU_u.shp,
0150100023,ZEU,1,ZEU_u.shp,
0150100024,ZEU,1,ZEU_u.shp,
0150100025,ZEU,1,ZEU_u.shp,
0150100026,ZEU,1,ZEU_u.shp,
0150100027,ZEU,1,ZEU_u.shp,
0150100028,ZEU,1,ZEU_u.shp,
0150100029,ZEU,1,ZEU_u.shp,
0150110001,ZEU,1,ZEU_u.shp,
0150110002,ZEU,1,ZEU_u.shp,
0150110006,ZEU,1,ZEU_u.shp,
0150110007,ZEU,1,ZEU_u.shp,
0150110019,ZEU,1,ZEU_u.shp,
0150110020,ZEU,1,ZEU_u.shp,
0150110022,ZEU,1,ZEU_u.shp,
0150110023,ZEU,1,ZEU_u.shp,
0150110024,ZEU,1,ZEU_u.shp,
0150110029,ZEU,1,ZEU_u.shp,
0150110030,ZEU,1,ZEU_u.shp,
0150110031,ZEU,1,ZEU_u.shp,
0150110032,ZEU,1,ZEU_u.shp,
0150110033,ZEU,1,ZEU_u.shp,
0150110034,ZEU,1,ZEU_u.shp,
0150110035,ZEU,1,ZEU_u.shp,
0150110036,ZEU,1,ZEU_u.shp,
0150110037,ZEU,1,ZEU_u.shp,
0150120000,ZEU,1,ZEU_u.shp,
0150120001,ZEU,1,ZEU_u.shp,
0150120002,ZEU,1,ZEU_u.shp,
0150120003,ZEU,1,ZEU_u.shp,
0150120004,ZEU,1,ZEU_u.shp,
0150120005,ZEU,1,ZEU_u.shp,
0150120006,ZEU,1,ZEU_u.shp,
0150120007,ZEU,1,ZEU_u.shp,
0150120008,ZEU,1,ZEU_u.shp,
0150120009,ZEU,1,ZEU_u.shp,
0150120010,ZEU,1,ZEU_u.shp,
0150120011,ZEU,1,ZEU_u.shp,
0150120012,ZEU,1,ZEU_u.shp,
0150120015,ZEU,1,ZEU_u.shp,
0150120016,ZEU,1,ZEU_u.shp,
0150120017,ZEU,1,ZEU_u.shp,
0150120018,ZEU,1,ZEU_u.shp,
0150120021,ZEU,1,ZEU_u.shp,
0150120022,ZEU,1,ZEU_u.shp,
0150120023,ZEU,1,ZEU_u.shp,
0150120025,ZEU,1,ZEU_u.shp,
0150120035,ZEU,1,ZEU_u.shp,
0150120036,ZEU,1,ZEU_u.shp,
0150120037,ZEU,1,ZEU_u.shp,
0150120045,ZEU,1,ZEU_u.shp,
0150130001,ZEU,1,ZEU_u.shp,
0150130002,ZEU,1,ZEU_u.shp,
0150130003,ZEU,1,ZEU_u.shp,
0150130004,ZEU,1,ZEU_u.shp,
0150130005,ZEU,1,ZEU_u.shp,
0150130021,ZEU,1,ZEU_u.shp,
0150130022,ZEU,1,ZEU_u.shp,
0150130023,ZEU,1,ZEU_u.shp,
0150130024,ZEU,1,ZEU_u.shp,
0150130025,ZEU,1,ZEU_u.shp,
0150130026,ZEU,1,ZEU_u.shp,
0150130027,ZEU,1,ZEU_u.shp,
0150130035,ZEU,1,ZEU_u.shp,
0150130036,ZEU,1,ZEU_u.shp,
0150130037,ZEU,1,ZEU_u.shp,
0150140034,ZEU,1,ZEU_u.shp,
0150140035,ZEU,1,ZEU_u.shp,
0150140036,ZEU,1,ZEU_u.shp,
0150140039,ZEU,1,ZEU_u.shp,
0150140040,ZEU,1,ZEU_u.shp,
0150140465,ZEU,1,ZEU_u.shp,
0150140466,ZEU,1,ZEU_u.shp,
0150150000,ZEU,1,ZEU_u.shp,
0150180000,ZC,1,ZC.shp,
0150190000,ZEU,1,ZEU_u.shp,
0150210000,ZEU,1,ZEU_u.shp,
0150270000,ZEU,1,ZEU_u.shp,
0150270004,ZEU,1,ZEU_u.shp,
0150280000,ZEU,1,ZEU_u.shp,
0150320000,ZEU,1,ZEU_u.shp,
0150330000,ZEU,1,ZEU_u.shp,
0150420000,ZEU,1,ZEU_u.shp,
0150490019,ZER-1,1,ZER_1.shp,
0150490020,ZER-1,1,ZER_1.shp,
0150490021,ZER-1,1,ZER_1.shp,
0150490022,ZER-1,1,ZER_1.shp,
0150560174,ZM,1,ZM_u.shp,
0150890022,ZCOR-2,1,ZCOR_2.shp,
0151320078,ZCOR-2,1,ZCOR_2.shp,
0160090009,ZER-1,1,ZER_1.shp,
0160090028,ZEPEC_AUE,1,PDE_Art14§1(sem_lote),
0160310028,ZER-1,1,ZER_1.shp,
0160330018,ZCOR-2,1,ZCOR_2.shp,
0170660087,ZDE-1,1,ZDE_1.shp,
0170760043,ZDE-1,1,ZDE_1.shp,
0171020034,ZM,1,ZM_u.shp,
0171130001,ZEMP,1,ZEMP.shp,
0180010008,AC-1,0.6,GeoSampa(Lei18177→AC-1)+Q3,1
0180050019,ZC,1,ZC.shp,
0180270001,ZC,1,ZC.shp,
0180310000,ZC,1,ZC.shp,
0180440020,ZC,1,ZC.shp,
0180500268,ZC,1,ZC.shp,
0180500271,ZC,1,ZC.shp,
0180630003,ZC,1,ZC.shp,
0180640014,ZC,1,ZC.shp,
0180640015,ZC,1,ZC.shp,
0180640016,ZC,1,ZC.shp,
0180640017,ZC,1,ZC.shp,
0180640018,ZC,1,ZC.shp,
0180640019,ZC,1,ZC.shp,
0180640020,ZC,1,ZC.shp,
0180640021,ZC,1,ZC.shp,
0180640022,ZC,1,ZC.shp,
0180640023,ZC,1,ZC.shp,
0180640024,ZC,1,ZC.shp,
0180640025,ZC,1,ZC.shp,
0180640026,ZC,1,ZC.shp,
0180640027,ZC,1,ZC.shp,
0180640028,ZC,1,ZC.shp,
0180640029,ZC,1,ZC.shp,
0180640030,ZC,1,ZC.shp,
0180640031,ZC,1,ZC.shp,
0180640032,ZC,1,ZC.shp,
0180640033,ZC,1,ZC.shp,
0180640034,ZC,1,ZC.shp,
0180640045,ZC,1,ZC.shp,
0180640047,ZC,1,ZC.shp,
0180640049,ZC,1,ZC.shp,
0180640050,ZC,1,ZC.shp,
0180640051,ZC,1,ZC.shp,
0180640052,ZC,1,ZC.shp,
0180800001,ZC,1,ZC.shp,
0180810005,ZC,1,ZC.shp,
0180810006,ZC,1,ZC.shp,
0190730001,ZDE-1,1,ZDE_1.shp,
0200170004,ZC,1,ZC.shp,
0200170279,ZC,1,ZC.shp,
0200170280,ZC,1,ZC.shp,
0200170309,ZC,1,ZC.shp,
0200170310,ZC,1,ZC.shp,
0200170311,ZC,1,ZC.shp,
0200280023,ZC,1,ZC.shp,
0200280024,ZC,1,ZC.shp,
0200280025,ZC,1,ZC.shp,
0200280026,ZC,1,ZC.shp,
0200280027,ZC,1,ZC.shp,
0200290001,ZC,1,ZC.shp,
0200350046,ZEM,1,ZEM.shp,
0200350047,ZEM,1,ZEM.shp,
0200350048,ZEM,1,ZEM.shp,
0200350049,ZEM,1,ZEM.shp,
0200350050,ZEM,1,ZEM.shp,
0200360016,ZM,1,ZM_u.shp,
0200370017,ZEM,1,ZEM.shp,
0200410000,ZEM,1,ZEM.shp,
0200420006,ZEM,1,ZEM.shp,
0200430032,ZM,1,ZM_u.shp,
0200430033,ZM,1,ZM_u.shp,
0200430034,ZM,1,ZM_u.shp,
0200430035,ZM,1,ZM_u.shp,
0200430036,ZM,1,ZM_u.shp,
0200500013,ZEM,1,ZEM.shp,
0200500015,ZEM,1,ZEM.shp,
0200500020,ZEM,1,ZEM.shp,
0200500021,ZEM,1,ZEM.shp,
0200500053,ZEM,1,ZEM.shp,
0200500059,ZEM,1,ZEM.shp,
0200500060,ZEM,1,ZEM.shp,
0200510022,ZEM,1,ZEM.shp,
0200510023,ZEM,1,ZEM.shp,
0200510044,ZEM,1,ZEM.shp,
0200510045,ZEM,1,ZEM.shp,
0200510194,ZEM,1,ZEM.shp,
0200520000,ZEM,1,ZEM.shp,
0200520012,ZEM,1,ZEM.shp,
0200550034,ZM,1,ZM_u.shp,
0200620046,ZEM,1,ZEM.shp,
0200620048,ZEM,1,ZEM.shp,
0200620049,ZEM,1,ZEM.shp,
0200620054,ZEM,1,ZEM.shp,
0200630011,ZEM,1,ZEM.shp,
0200630012,ZEM,1,ZEM.shp,
0200630019,ZEM,1,ZEM.shp,
0200630022,ZEM,1,ZEM.shp,
0200640041,ZEU,1,ZEU_u.shp,
0200670033,ZM,1,ZM_u.shp,
0200680021,ZM,1,ZM_u.shp,
0200690007,ZM,1,ZM_u.shp,
0200730000,ZM,1,ZM_u.shp,
0200790028,ZEU,1,ZEU_u.shp,
0200800008,ZEU,1,ZEU_u.shp,
0200810180,ZEU,1,ZEU_u.shp,
0200910009,ZC,1,ZC.shp,
0200940000,ZM,1,ZM_u.shp,
0200950000,ZC,1,ZC.shp,
0200950021,ZC,1,ZC.shp,
0200950036,ZC,1,ZC.shp,
0200951381,ZC,1,ZC.shp,
0210040072,ZM,1,ZM_u.shp,
0210080001,ZM,1,ZM_u.shp,
0210100027,ZEM,1,ZEM.shp,
0210120120,ZEPAM,"0,1",ZEPAM.shp,
0210140004,ZM,1,ZM_u.shp,
0210140010,ZM,1,ZM_u.shp,
0210140011,ZM,1,ZM_u.shp,
0210140012,ZM,1,ZM_u.shp,
0210140013,ZM,1,ZM_u.shp,
0210140014,ZM,1,ZM_u.shp,
0210140039,ZM,1,ZM_u.shp,
0210210044,ZM,1,ZM_u.shp,
0210280001,ZEU,1,ZEU_u.shp,
0210280059,ZEU,1,ZEU_u.shp,
0210280062,ZEU,1,ZEU_u.shp,
0210350023,ZEU,1,ZEU_u.shp,
0210350032,ZEU,1,ZEU_u.shp,
0210400074,ZEU,1,ZEU_u.shp,
0210440006,ZEU,1,ZEU_u.shp,
0210440031,ZEU,1,ZEU_u.shp,
0210440032,ZEU,1,ZEU_u.shp,
0210440033,ZEU,1,ZEU_u.shp,
0210440042,ZEU,1,ZEU_u.shp,
0210440052,ZEU,1,ZEU_u.shp,
0210530000,ZEU,1,ZEU_u.shp,
0210640001,ZEU,1,ZEU_u.shp,
0210740017,ZEU,1,ZEU_u.shp,
0210740019,ZEU,1,ZEU_u.shp,
0210910037,ZCOR-1,1,ZCOR_1.shp,
0210910038,ZCOR-1,1,ZCOR_1.shp,
0211150001,ZM,1,ZM_u.shp,
0211170002,ZM,1,ZM_u.shp,
0220060000,ZM,1,ZM_u.shp,
0220100023,ZEM,1,ZEM.shp,
0220130083,ZEM,1,ZEM.shp,
0220210031,ZEM,1,ZEM.shp,
0220260022,ZEU,1,ZEU_u.shp,
0220650022,ZC,1,ZC.shp,
0220650023,ZC,1,ZC.shp,
0220650024,ZC,1,ZC.shp,
0220650025,ZC,1,ZC.shp,
0230120297,ZC,1,ZC.shp,
0230170037,ZEM,1,ZEM.shp,
0230390034,ZC,1,ZC.shp,
0230470000,ZC,1,ZC.shp,
0230470015,ZC,1,ZC.shp,
0230470016,ZC,1,ZC.shp,
0230470017,ZC,1,ZC.shp,
0230470018,ZC,1,ZC.shp,
0230470019,ZC,1,ZC.shp,
0230490007,ZEU,1,ZEU_u.shp,
0230740001,ZM,1,ZM_u.shp,
0230920001,ZC,1,ZC.shp,
0240180001,ZM,1,ZM_u.shp,
0250370018,ZDE-1,1,ZDE_1.shp,
0250410018,ZDE-1,1,ZDE_1.shp,
0250440031,ZDE-1,1,ZDE_1.shp,
0250550002,ZDE-1,1,ZDE_1.shp,
0250550043,ZDE-1,1,ZDE_1.shp,
0250550044,ZDE-1,1,ZDE_1.shp,
0250800000,ZDE-1,1,ZDE_1.shp,
0250800075,ZC,1,ZC.shp,
0260150107,ZEMP,1,ZEMP.shp,
0260150108,ZEMP,1,ZEMP.shp,
0260150109,ZEMP,1,ZEMP.shp,
0260150112,ZEMP,1,ZEMP.shp,
0260150113,ZEMP,1,ZEMP.shp,
0260150114,ZEMP,1,ZEMP.shp,
0260150191,ZEMP,1,ZEMP.shp,
0260150192,ZEMP,1,ZEMP.shp,
0260150193,ZEMP,1,ZEMP.shp,
0260150194,ZEMP,1,ZEMP.shp,
0260150195,ZEMP,1,ZEMP.shp,
0260150196,ZEMP,1,ZEMP.shp,
0260150197,ZEMP,1,ZEMP.shp,
0260150198,ZEMP,1,ZEMP.shp,
0260150199,ZEMP,1,ZEMP.shp,
0260150200,ZEMP,1,ZEMP.shp,
0260150201,ZEMP,1,ZEMP.shp,
0260150202,ZEMP,1,ZEMP.shp,
0260150203,ZEMP,1,ZEMP.shp,
0260150204,ZEMP,1,ZEMP.shp,
0260150205,ZEMP,1,ZEMP.shp,
0260150206,ZEMP,1,ZEMP.shp,
0260150207,ZEMP,1,ZEMP.shp,
0260150208,ZEMP,1,ZEMP.shp,
0260150209,ZEMP,1,ZEMP.shp,
0260150210,ZEMP,1,ZEMP.shp,
0260150211,ZEMP,1,ZEMP.shp,
0260180001,ZEIS-3,1,ZEIS_3.shp,
0260250002,ZEIS-3,1,ZEIS_3.shp,
0260250065,ZEIS-3,1,ZEIS_3.shp,
0260250066,ZEIS-3,1,ZEIS_3.shp,
0260250067,ZEIS-3,1,ZEIS_3.shp,
0260250068,ZEIS-3,1,ZEIS_3.shp,
0260250073,ZEIS-3,1,ZEIS_3.shp,
0260280281,ZDE-1,1,ZDE_1.shp,
0260350000,ZEIS-3,1,ZEIS_3.shp,
0260380044,ZDE-1,1,ZDE_1.shp,
0260470035,ZDE-1,1,ZDE_1.shp,
0260470036,ZDE-1,1,ZDE_1.shp,
0260470090,ZC,1,ZC.shp,
0260470091,ZC,1,ZC.shp,
0260470094,ZDE-1,1,ZDE_1.shp,
0270190039,ZEIS-3,1,ZEIS_3.shp,
0270220004,ZEIS-3,1,ZEIS_3.shp,
0270220036,ZEIS-3,1,ZEIS_3.shp,
0270220037,ZEIS-3,1,ZEIS_3.shp,
0270290009,ZC,1,ZC.shp,
0270850001,ZEU,1,ZEU_u.shp,
0270850002,ZEU,1,ZEU_u.shp,
0270890012,ZEU,1,ZEU_u.shp,
0280150007,ZC,1,ZC.shp,
0280220101,ZC,1,ZC.shp,
0280230029,ZC,1,ZC.shp,
0280370000,ZC,1,ZC.shp,
0280460000,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460049,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460057,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460058,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460059,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460060,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460061,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460062,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460063,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460064,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460065,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460066,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460067,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460068,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460069,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460070,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460074,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460112,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460129,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460130,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0280460134,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0300720001,ZEU,1,ZEU_u.shp,
0310340080,ZC,1,ZC.shp,
0311020000,ZM,1,ZM_u.shp,
0311080000,ZM,1,ZM_u.shp,
0320210000,ZM,1,ZM_u.shp,
0320430101,ZM,1,ZM_u.shp,
0320430102,ZM,1,ZM_u.shp,
0330010000,ZEU,1,ZEU_u.shp,
0330010133,ZEU,1,ZEU_u.shp,
0330020001,ZEU,1,ZEU_u.shp,
0330030021,ZEU,1,ZEU_u.shp,
0330050000,ZEU,1,ZEU_u.shp,
0330050002,ZEU,1,ZEU_u.shp,
0330050018,ZEU,1,ZEU_u.shp,
0330050022,ZEU,1,ZEU_u.shp,
0330050023,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330050024,ZEU,1,ZEU_u.shp,
0330050025,ZEU,1,ZEU_u.shp,
0330050026,ZEU,1,ZEU_u.shp,
0330050027,ZEU,1,ZEU_u.shp,
0330050028,ZEU,1,ZEU_u.shp,
0330050029,ZEU,1,ZEU_u.shp,
0330050030,ZEU,1,ZEU_u.shp,
0330050031,ZEU,1,ZEU_u.shp,
0330050032,ZEU,1,ZEU_u.shp,
0330050033,ZEU,1,ZEU_u.shp,
0330050034,ZEU,1,ZEU_u.shp,
0330050035,ZEU,1,ZEU_u.shp,
0330050037,ZEU,1,ZEU_u.shp,
0330050040,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330050041,ZEU,1,ZEU_u.shp,
0330050042,ZEU,1,ZEU_u.shp,
0330050045,ZEU,1,ZEU_u.shp,
0330050046,ZEU,1,ZEU_u.shp,
0330050049,ZEU,1,ZEU_u.shp,
0330050050,ZEU,1,ZEU_u.shp,
0330050051,ZEU,1,ZEU_u.shp,
0330050052,ZEU,1,ZEU_u.shp,
0330050053,ZEU,1,ZEU_u.shp,
0330050054,ZEU,1,ZEU_u.shp,
0330050055,ZEU,1,ZEU_u.shp,
0330070001,ZEU,1,ZEU_u.shp,
0330070002,ZEU,1,ZEU_u.shp,
0330070003,ZEU,1,ZEU_u.shp,
0330070004,ZEU,1,ZEU_u.shp,
0330070005,ZEU,1,ZEU_u.shp,
0330070009,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330070010,ZEU,1,ZEU_u.shp,
0330070011,ZEU,1,ZEU_u.shp,
0330070012,ZEU,1,ZEU_u.shp,
0330070013,ZEU,1,ZEU_u.shp,
0330070014,ZEU,1,ZEU_u.shp,
0330070015,ZEU,1,ZEU_u.shp,
0330070016,ZEU,1,ZEU_u.shp,
0330070019,ZEU,1,ZEU_u.shp,
