sql_mestre,setor,quadra,lote,nome_bem,endereco_mestre,distrito,proprietario,fonte_dono,tipo_zepec,esfera,estado_venda,certeza,negociavel,motivo_negociavel,sinais_revisar,m2_ja_transferido,n_transferencias,valor_pecuniario_rs,status_fundurb,intercorrencia_fundurb,base_periodo_fundurb_rs,tem_declaracao,tem_certidao,esgotado,data_ref,origens,obs,area_terreno_m2,area_construida_m2,v_venal_m2_iptu,v_outorga_m2_q14,zona,ca_basico,pcpt_m2,preco_proxy_brl,uso_iptu,cobertura_oficial,memoria_calculo,pendencia_calculo
0060080000,006,008,0000,Área do Anhangabaú,"Praça da República, 176, 186",República,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1992-12-09,TOMBADO_CADASTRO,,,,,,ZC,1,,,,Zona,,Atc: SQL sem cadastro no IPTU
0060480025,006,048,0025,Bairro da Bela Vista,"Rua Abolição, 414",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,104,140,6031.00,3779.30,ZC,1,104.00,393047.20,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",IPTU2026+Q14+Zona,PCpt = Atc(104) × CAbas(1) × Fi(1) = 104.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060570013,006,057,0013,Bairro da Bela Vista,"Rua do Bixiga, 32",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,102,140,6069.00,3782.82,ZOE,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZOE sem CA no Quadro 3 (overlay — resolver zona-base)
0060570018,006,057,0018,Bairro da Bela Vista,"Rua do Bixiga, 58",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,103,140,6069.00,3782.82,ZOE,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZOE sem CA no Quadro 3 (overlay — resolver zona-base)
0060560049,006,056,0049,Bairro da Bela Vista,"Rua Abolição, 353, 357, 359",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,400,600,4285.00,3894.46,ZC,1,400.00,1557784.00,Residência e outro uso (predominância residencial),IPTU2026+Q14+Zona,PCpt = Atc(400) × CAbas(1) × Fi(1) = 400.00 m²,OK (Atc+CAbás+V) — cálculo completo
0050230000,005,023,0000,Bairro da Bela Vista,"Rua Maria Paula, 155, 161, 167, 173",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,,,,,ZEIS-3,1,,,,Zona,,Atc: SQL sem cadastro no IPTU
0060560083,006,056,0083,Bairro da Bela Vista,"Rua Japurá, 375",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,88,120,5845.00,3601.85,ZOE,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZOE sem CA no Quadro 3 (overlay — resolver zona-base)
0060160005,006,016,0005,Área do Anhangabaú,"Rua Vinte e Quatro de Maio, 53, 57",República,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1992-12-09,TOMBADO_CADASTRO,,256,2600,10277.00,8322.45,ZC,1,256.00,2130547.20,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",IPTU2026+Q14+Zona,PCpt = Atc(256) × CAbas(1) × Fi(1) = 256.00 m²,OK (Atc+CAbás+V) — cálculo completo
0010580000,001,058,0000,Área do Anhangabaú / Hotel Britânia / Bairro de Santa Ifigênia (excluído 2009),"Rua Abelardo Pinto, 78, 300, 304",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,1992-12-09,TOMBADO_CADASTRO,,,,,,ZC,1,,,,Zona,,Atc: SQL sem cadastro no IPTU
0060560064,006,056,0064,Bairro da Bela Vista,"Rua Japurá, 274",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,82,80,5845.00,3601.85,ZC,1,82.00,295351.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(82) × CAbas(1) × Fi(1) = 82.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060510035,006,051,0035,Bairro da Bela Vista,"Rua Doutor Nestor Esteves Natividade, 4",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,47,70,8467.00,3335.09,ZC,1,47.00,156749.23,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",IPTU2026+Q14+Zona,PCpt = Atc(47) × CAbas(1) × Fi(1) = 47.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060560055,006,056,0055,Bairro da Bela Vista,"Rua Comendador José Xavier Gouveia, 20",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,73,100,5818.00,3386.80,ZC,1,73.00,247236.40,Residência,IPTU2026+Q14+Zona,PCpt = Atc(73) × CAbas(1) × Fi(1) = 73.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060390014,006,039,0014,Bairro da Bela Vista,"Rua Doutor Ricardo Batista, 75",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,139,180,5767.00,3216.40,ZC,1,139.00,447079.60,"Residência coletiva, exclusive cortiço (mais de uma residência no lote)",IPTU2026+Q14+Zona,PCpt = Atc(139) × CAbas(1) × Fi(1) = 139.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060680288,006,068,0288,Bairro da Bela Vista,"Rua São Domingos, 330, 332",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,450,627,6077.00,3839.23,ZEPEC_APC,,,,"Outras edificações de uso comercial, com utilização múltipla",IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
0060560054,006,056,0054,Bairro da Bela Vista,"Rua Abolição, 321",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,60,110,4285.00,3894.46,ZC,1,60.00,233667.60,Residência e outro uso (predominância residencial),IPTU2026+Q14+Zona,PCpt = Atc(60) × CAbas(1) × Fi(1) = 60.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060560053,006,056,0053,Bairro da Bela Vista,"Rua Abolição, 327",República,,,tombado,municipal,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,55,80,4285.00,3894.46,ZC,1,55.00,214195.30,Residência,IPTU2026+Q14+Zona,PCpt = Atc(55) × CAbas(1) × Fi(1) = 55.00 m²,OK (Atc+CAbás+V) — cálculo completo
0060480016,006,048,0016,Bairro da Bela Vista,"Rua Major Diogo, 353",República,,,tombado,municipal+estadual,SO_ELEGIVEL,media,verificar,,nome de area/bairro,,,,,,,nao,nao,nao,2002-12-14,TOMBADO_CADASTRO,,2226,474,6231.00,4063.69,ZEPEC_APC,,,,"Outras edificações de uso coletivo, com utilização múltipla",IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
