segmento,estado_venda,nome_bem,endereco_mestre,distrito,proprietario,tipo_zepec,esfera,m2_ja_transferido,pcpt_m2,saldo_pcpt_m2,preco_proxy_brl,zona,ca_basico,fi_aplicado,regime_pcpt,qualidade_estimativa,area_terreno_m2,v_outorga_m2_q14,pendencia_calculo,status_fundurb,intercorrencia_fundurb,data_ref,sql_mestre
INTACTO·sem dono,INTACTO,Área do Anhangabaú / Irmandade da Santa Casa de Misericórdia / Edifício José Moreira / Edifício Baraúna,"Avenida São João, 126, 128",Sé,,BIR/tombado,municipal,,711.00,711.00,6837182.19,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,711,9616.29,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-07-03,0010610012
INTACTO·sem dono,INTACTO,Área do Anhangabaú / Projeto Júlio Micheli / 1912,"Rua Florêncio de Abreu, 203, 209",Sé,,BIR/tombado,municipal,,986.00,986.00,14239299.28,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,986,14441.48,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2025-01-20,0010490049
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 830",Sé,,BIR/tombado,municipal,,237.60,237.60,4989604.75,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,198,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2018-11-23,0010650003
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Boa Vista, 208, 228",Sé,,BIR/tombado,municipal,,1627.00,1627.00,14506169.30,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1627,8915.90,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-11-08,0010750656
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua da Quitanda, 107",Sé,,BIR/tombado,municipal,,428.40,428.40,3821079.53,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,357,8919.42,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-06-26,0010840006
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Praça da Sé, 403, 411",Sé,,BIR/tombado,municipal,,470.40,470.40,3622451.62,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,392,7700.79,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-07-12,0050280021
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua da Quitanda, 89, 93",Sé,,BIR/tombado,municipal,,574.00,574.00,5119747.08,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,574,8919.42,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2025-06-02,0010840008
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Riachuelo, 33, 39, 43",Sé,,BIR/tombado,municipal,,468.00,468.00,3205238.40,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,390,6848.80,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-07-05,0050250008
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Boa Vista 43 a 47, 51, 57",Sé,,BIR/tombado,municipal,,756.00,756.00,6744858.12,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,756,8921.77,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-09,0010830004
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Senador Feijó, 140",Sé,,BIR/tombado,municipal,,504.00,504.00,3577951.44,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,504,7099.11,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-03-10,0050140003
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 230, 236",Sé,,BIR/tombado,municipal,,330.00,330.00,1612865.10,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,275,4887.47,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-03-10,0020660004
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua do Carmo, 81",Sé,,BIR/tombado,municipal,,587.00,587.00,1943903.33,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,587,3311.59,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-06-02,0030030048
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 850",Sé,,BIR/tombado,municipal,,246.00,246.00,5166004.92,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,205,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-09-04,0010650006
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 858, 860",Sé,,BIR/tombado,municipal,,246.00,246.00,5166004.92,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,205,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-09-04,0010650007
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 846",Sé,,BIR/tombado,municipal,,237.60,237.60,4989604.75,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,198,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2021-01-06,0010650005
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 836",Sé,,BIR/tombado,municipal,,237.60,237.60,4989604.75,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,198,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2021-01-06,0010650004
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Direita, 203, 207, 213",Sé,,BIR/tombado,municipal,,1565.00,1565.00,15575490.35,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1565,9952.39,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-06-26,0050040080
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua dos Carmelitas, 150",Sé,,BIR/tombado,municipal,,480.00,480.00,1541616.00,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,400,3211.70,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-06-09,0030060019
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Vinte e Cinco de Março, 330",Sé,,BIR/tombado,municipal,,226.80,226.80,1108478.20,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,189,4887.47,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2021-06-30,0020660017
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua Carlos de Sousa Nazaré, 250, 256",Sé,,BIR/tombado,municipal,,1426.00,1426.00,20454458.44,ZC,1,1.0,JA_DECLARADO,PENDENTE_FI_DECLARADO,1426,14343.94,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2021-05-06,0010510028
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Rua do Tesouro, 27, 29",Sé,,BIR/tombado,municipal,,85.20,85.20,758233.14,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,71,8899.45,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-08-07,0010860003
INTACTO·sem dono,INTACTO,Área do Centro Velho,"Praça Dr. João Mendes, 149, 151, 155, 157, 161",Sé,,BIR/tombado,municipal,,171.60,171.60,1136335.20,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,143,6622.00,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-08-23,0050280018
INTACTO·sem dono,INTACTO,Área do Centro Velho - Anexo 1 - Edificações - Item 15,"Rua Vinte e Cinco de Março, 816",Sé,,BIR/tombado,municipal,,226.80,226.80,4762804.54,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,189,21000.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2018-11-23,0010650001
INTACTO·sem dono,INTACTO,Área do Centro Velho / Edifício Rolim / Área de Interesse Arqueológico,"Praça da Sé, 79, 87, 89",Sé,,BIR/tombado,municipal,,116.40,116.40,1022627.54,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,97,8785.46,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-04-27,0020680002
INTACTO·sem dono,INTACTO,Área do Centro Velho / Governador Hotel / Área de Interesse Arqueológico,"Rua Venceslau Brás, 12, 14",Sé,,BIR/tombado,municipal,,368.40,368.40,2470715.12,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,307,6706.61,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2020-02-18,0020720006
INTACTO·sem dono,INTACTO,Área do Centro Velho / Área de Interesse Arqueológico,"Praça da Sé, 31, 33, 39",Sé,,BIR/tombado,municipal,,225.60,225.60,1771496.93,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,188,7852.38,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-06,0020610006
INTACTO·sem dono,INTACTO,Área do Pátio do Colégio / Área do Centro Velho / Casa Nº 1 / Área de Interesse Arqueológico,"Rua Roberto Simonsen, 94, 98",Sé,,BIR/tombado,municipal,,547.20,547.20,2996587.58,ZC,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,456,5476.22,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2023-10-06,0020590047
INTACTO·sem dono,INTACTO,Residência Na Zona Norte,"Avenida Nova Cantareira, 5816",Tremembé,,BIR/tombado,municipal,,2214.00,2214.00,2698068.96,ZERa,1,0.9,JA_DECLARADO,PENDENTE_FI_DECLARADO,2460,1218.64,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2024-04-17,1090630002
INTACTO·sem dono,INTACTO,Casarões Domingos de Morais / Eixo Domingos de Morais - Vila Mariana,"Rua Domingos de Morais, 2463",Vila Mariana,,BIR/tombado,municipal,,,,,,,,JA_DECLARADO,PENDENTE_FI_DECLARADO,2360,7399.95,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2024-06-07,0420770011
INTACTO·sem dono,INTACTO,Casas Na Rua Correia Dias / Imóveis do Eixo Domingos de Morais-vila Mariana,"Rua Correia Dias, 195",Vila Mariana,,BIR/tombado,municipal,,360.00,360.00,1961287.20,ZEU,1,1.2,JA_DECLARADO,PENDENTE_FI_DECLARADO,300,5448.02,"PCpt do JÁ-DECLARADO governado pela Declaração (Art.125 §1º I); o escalonado é ESTIMATIVA (Art.24 caput = NOVAS declarações), NÃO o valor declarado — Fi/PCpt da Declaração ausente na base (PENDENTE). Confiável só p/ prospecção nova.",,,2019-06-12,0370060036
