sql,endereco,distrito,zona,tipo_zepec,esfera,nome_bem,area_terreno_m2,pcpt_m2,saldo_vendavel_m2,parcelas_anuais,valor_ref_art128_brl,valor_bruto_brl,valor_teto_art128_brl,base_vencedora_art128,estado_venda,ja_transferido_m2,n_transferencias,data_declaracao,data_certidao,data_referencia,renovacao_70pct_10anos_art129,renovacao_100pct_15anos_art129,conservacao_art129,negociavel,indicio_processo,proprietario,fonte
0330190020,"Rua José Ferreira Rocha, 26",Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,75,90.00,90.00,,94625.33,378501.30,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330210040,"Rua José Ferreira Rocha, 3",Liberdade,ZM,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,80,96.00,96.00,,95795.04,383180.16,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050710010,"Rua Mituto Mizumoto, 656",Liberdade,,tombado,municipal,Caminho Histórico Glória-lavapés / Igepac Liberdade 2,150,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330210084,Rua José Ferreira Rocha,Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,66,79.20,79.20,,79030.91,316123.63,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330190015,"Rua Taguá, 55",Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,67,80.40,80.40,,84531.96,338127.83,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330210042,"Rua José Ferreira Rocha, 7",Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,173,207.60,207.60,,207156.78,828627.10,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330210012,"Rua São Joaquim, 329",Liberdade,ZEU,tombado,municipal,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,2252,2026.80,2026.80,,2022472.78,8089891.13,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330220055,"Rua São Joaquim, 248",Liberdade,ZEU,tombado,municipal,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,208,249.60,249.60,,323574.58,1294298.30,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330140012,"Rua Castro Alves, 19, 21",Liberdade,ZEU,tombado,municipal,Eixo Liberdade-vergueiro / Igepac Liberdade,205,246.00,246.00,,235946.60,943786.38,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050710009,"Rua Mituto Mizumoto, 664",Liberdade,ZC,tombado,municipal,Caminho Histórico Glória-lavapés / Igepac Liberdade 2,157,188.40,188.40,,201107.58,804430.32,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330141006,"Rua Castro Alves, 189, 191, 197, 199",Liberdade,ZEU,tombado,municipal,Eixo Tamandare / Igepac Liberdade,277,332.40,332.40,,318815.64,1275262.57,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050660014,"Rua Lins, 11",Liberdade,ZC,tombado,municipal,Área do Glicério - Item 8 / Igepac Liberdade,136,163.20,163.20,,101647.49,406589.95,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330220053,"Rua São Joaquim, 260",Liberdade,ZEU,tombado,municipal,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,264,316.80,316.80,,410690.81,1642763.23,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050730011,"Rua Sinimbu, 195",Liberdade,ZC,tombado,municipal,Caminho Histórico Glória-lavapés / Igepac Liberdade 2,222,266.40,266.40,,162904.27,651617.06,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050670017,"Rua Barão de Iguape, 113",Liberdade,ZEU,tombado,municipal,Eixo Liberdade-vergueiro / Igepac Liberdade,260,312.00,312.00,,754214.76,3016859.04,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330210078,"Rua Taguá, 169",Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,77,92.40,92.40,,92202.73,368810.90,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050630046,"Praça Almeida Júnior, 86, 86",Liberdade,ZEU,tombado,municipal,Caminho Histórico Glória-lavapés / Igepac Liberdade 2,717,717.00,717.00,,742559.26,2970237.03,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050920019,"Rua São Paulo, 263",Liberdade,ZEIS-5,tombado,municipal,Área do Glicério - Item 11 / Igepac Liberdade,254,304.80,304.80,,211531.20,846124.80,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0381160001,"Rua Vergueiro, 1000",Liberdade,ZEU,tombado,municipal,Eixo Liberdade-vergueiro / Igepac Liberdade / Centro Cultural São Paulo,25377,5075.40,5075.40,,5401760.91,21607043.63,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330160000,"Rua Pirapitingui, 152",Liberdade,ZEU,tombado,municipal,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,,,,,,,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330130127,"Rua Santana do Paraíso, 52",Liberdade,ZEU,tombado,municipal,Eixo Liberdade-vergueiro / Igepac Liberdade,64,76.80,76.80,,76466.69,305866.75,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0050660003,"Rua Sinimbu, 15",Liberdade,ZM,tombado,municipal,Área do Glicério - Item 8 / Igepac Liberdade,160,192.00,192.00,,119585.28,478341.12,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
0330200011,"Rua José Ferreira Rocha, 30",Liberdade,ZEU,tombado,municipal,Vila da Rua José Ferreira Rocha e Rua Taguá / Liberdade,85,102.00,102.00,,65713.50,262854.00,,,SO_ELEGIVEL,,,,,,,,SEM_ATESTADO,sim,(PENDENTE-ACESSO: e-SAJ/TJSP + SEI — processo em andamento),"(PENDENTE-ACESSO: canônicas sócios/empresas/holdings — Fase B, gate PD-7)",IPTU 2026 + ZEPEC/DEUSO + Quadro 14 + FUNDURB (recortes oficiais)
