bp_nome,bp_setor,bp_quadra,bp_lote,bp_cond,bp_compres,bp_condeph,bp_iphan,bp_enderec,bp_link,bp_uso,bp_loteobs,bp_zepec,bp_tombant,bp_dia_mun,bp_ano_mun,bp_dia_est,bp_ano_est,bp_dia_uni,bp_ano_uni,bp_tipo,bp_tpcateg,bp_categor,bp_status,bp_distrit,bp_subpref,bp_proconp,bp_procond,bp_proipha,bp_obscomp
ÁREA DO ANHANGABAÚ / CONDOMÍNIO LOUVRE,006,064,0000,01,RES. 37/92,não consta,não consta,"AV SÃO LUÍS, 162 A 218",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0172 a 0237, 0239, 0240, 0242 a 0251, 0254 a 0261, 0263, 0265 a 0270, 0274 a 0276, 0278, 0279, 0281 a 0287, 0289 a 0293, 0295 a 0301, 0303, 0305 a 0312, 0317 a 0324, 0326 a 0348, 0350 a 0353, 0355 a 0",ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ÁREA DO ANHANGABAÚ /  EDIFÍCIO CONDE SÍLVIO PENTEADO,006,064,0000,02,RES. 37/92,não consta,não consta,"AV SÃO LUÍS, 120 A 150",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0063 a 0103, 0105, 0106, 4156, 4157",ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0082,00,RES. 22/02,não consta,não consta,"R JAPURÁ, 376",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / CONDOMÍNIO EDIFÍCIO BRASIL,006,024,0000,11,RES. 37/92,não consta,não consta,"R CONSELHEIRO CRISPINIANO, 19 A 39 C/ R SETE DE ABRIL, 96 A 110",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0115 a 0121, 0123 a 0127, 0129 a 0160, 0162, 0392, 0393, 0788, 0789",ZEPEC-226,P2,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ÁREA DO ANHANGABAÚ,001,058,0000,07,RES. 37/92,não consta,não consta,"R CAPITÃO SALOMÃO, 87, 89",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,0220 a 0221,ZEPEC-225,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,049,0015,00,RES. 22/02,não consta,não consta,"R JARDIM FRANCISCO MARCOS, 65",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,VILA,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,053,0033,00,RES. 22/02,não consta,não consta,"R GENEBRA, 302, 308",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0065,00,RES. 22/02,não consta,não consta,"R JAPURÁ, 282",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
IMÓVEIS ENQUADRADOS COMO Z8-200 - ANEXO I - ITEM 79,008,078,0001,00,RES. 22/16,não consta,não consta,"PC JÚLIO MESQUITA, 112, 116 C/ R VITÓRIA, 679, 683, 687",https://www.prefeitura.sp.gov.br/cidade/upload/Re2216TombamentoZ8200vePDF_1503427955.pdf,IMÓVEL,,ZEPEC-017,P2,"17/08/2017, pág. 14 e 15",2017,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.298-5; 2002-0.075.935-0; 2012-0.051.849-3; 2014-0.151.791-5; 2015-0.278.796-9,não consta,não consta,
BAIRRO DA BELA VISTA,006,048,0024,00,RES. 22/02,não consta,não consta,"R ABOLIÇÃO, 418, 420",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
IMÓVEIS ENQUADRADOS COMO Z8-200 - ANEXO I - ITEM 86,008,070,0038,00,RES. 22/16,não consta,não consta,"AL BARÃO DE LIMEIRA, 26, 30, 34",https://www.prefeitura.sp.gov.br/cidade/upload/Re2216TombamentoZ8200vePDF_1503427955.pdf,IMÓVEL,,ZEPEC-017,P2,"17/08/2017, pág. 14 e 15",2017,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.298-5; 2002-0.075.935-0; 2012-0.051.849-3; 2014-0.151.791-5; 2015-0.278.796-9,não consta,não consta,
BAIRRO DA BELA VISTA,005,035,0037,00,RES. 22/02,não consta,não consta,"R JANDAIA, 122",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / ANTIGO EDIFÍCIO MAPPIN / ANTIGO EDIFÍCIO JOÃO BRICOLA,006,025,0022,00,RES. 37/92,não consta,não consta,"R CONSELHEIRO CRISPINIANO, 150 A 154 C/ PC RAMOS DE AZEVEDO, 131 C/ R CORONEL XAVIER DE TOLEDO, 14",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0093,00,RES. 22/02,não consta,não consta,"R DO BIXIGA, 47",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ,006,017,0016,00,RES. 37/92,não consta,não consta,"R DOM JOSÉ DE BARROS, 278, 282",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ÁREA DO ANHANGABAÚ,006,015,0000,05,RES. 37/92,não consta,não consta,"R MARCONI, 67, 71, 75",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,0105 a 0119,ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
EDIFÍCIO ESTHER / OBRA DE ÁLVARO VITAL BRAZIL E ADHEMAR MARINHO / 1935,006,006,0000,01,RES. 31/92,RES. SC 25/90,não consta,"R GABUS MENDES, 24 C/ PC DA REPÚBLICA, 64, 76 e 80 C/ R SETE DE ABRIL, 415, 425 C/ R BASÍLIO DA GAMA, 25, 29",https://www.prefeitura.sp.gov.br/cidade/upload/94996_31_TEO_Serra_do_Mar_e_outros.pdf,IMÓVEL,"0003 a 0007, 0009 a 0063, 0065 a 0073, 0075 a 0109",ZEPEC-072,,"02/12/1992, pág. 25",1992,"25/08/1990, p. 24",1990,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.136-9,Proc. SC 23.262/85,não consta,
SEDE DO IAB / EDIFÍCIO SEDE DO INSTITUTO DOS ARQUTETOS DO BRASIL / OBRAS DE ARTE DO IAB,007,069,0000,01,RES. 10/15 - ex-officio,RES. SC 41/02,PROC. 1732-T-15,"R BENTO FREITAS, 306, 314 C/ R GENERAL JARDIM, 124",https://www.prefeitura.sp.gov.br/cidade/upload/Re1015TExOfficiodoEdificiosededoIABpdf_1430236949.pdf,IMÓVEL,"0023 a 0025, 0028 a 0036, 0051, 0052, 0067, 0068, 0108 e 0109",ZEPEC-030,T,"23/04/2015, pág. 50",2015,"23/01/2002, pág. 27",2002,"18/10/2016, Seção 1, p. 06 (homologação)",2017,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.298-5; 2014-0.222.619-1,Proc. SC 31.622/94 (antigo Guichê 374/93),1732-T-15 (SEI 01506.004042/2014-03),
FACHADA REMANESCENTE DO TEATRO CULTURA ARTÍSTICA / AFRESCO DE DI CAVALCANTI E ACERVO DOCUMENTAL,006,012,1019,00,RES. 14/11 - ex-officio,RES. SC 51/09,PROC. 1603-T-10,"R NESTOR PESTANA, 196, 202, 230, 246 E 252",https://www.prefeitura.sp.gov.br/cidade/upload/1411Tombamento_1324310219.pdf,IMÓVEL,,ZEPEC-329,P1,"03/12/2011, pág. 42",2011,"03/09/2009, pág. 90",2009,"03/06/2016, Seção 1, p. 17 (homologação)",2017,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,2009-0.357.450-7; 2008-0.324.431-9; 2009-0.216.570-0; 2010-0.210.802-7,Proc. SC 33.188/95 (antigo Guichê 402/94),1603-T-10 (01450.008323/2010-96),
BAIRRO DA BELA VISTA,005,034,0000,02,RES. 22/02,não consta,não consta,"R FRANCISCA MIQUELINA, 297",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,0024 a 0035,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ,006,025,0015,00,RES. 37/92,não consta,não consta,"R CORONEL XAVIER DE TOLEDO, 150, 156",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0059,00,RES. 22/02,não consta,não consta,"R COMENDADOR JOSÉ XAVIER GOUVEIA, 40",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0060,00,RES. 22/02,não consta,não consta,"R COMENDADOR JOSÉ XAVIER GOUVEIA, 44",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / EDIFÍCIO MERCEDES,006,024,0004,00,RES. 37/92,não consta,não consta,"R MARCONI, 106 A 124",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-226,P2,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,005,035,0036,00,RES. 22/02,não consta,não consta,"R JANDAIA, 128, 128 A",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,057,0025,00,RES. 22/02,não consta,não consta,"R JAPURÁ, 331",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,057,0019,00,RES. 22/02,não consta,não consta,"R DO BIXIGA, 64",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,049,0008,00,RES. 22/02,não consta,não consta,"R ABOLIÇÃO, 354",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,049,0024,00,RES. 22/02,não consta,não consta,"R JARDIM FRANCISCO MARCOS, 113",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,VILA,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
EDIFÍCIO COPAN / OBRA DE OSCAR NIEMEYER  / 1951 - ITEM 28,006,064,0000,06,RES. 19/12,não consta,não consta,"AV IPIRANGA, 200 C/ R ARAÚJO, 335 C/ R UNAÍ, S/N",https://www.prefeitura.sp.gov.br/cidade/upload/1912res_1374185859.pdf,IMÓVEL,"1077 a 1137, 1139 a 1808, 1810 a 1820, 1822 a 1825, 1827 a 1844, 1958 a 2049, 2051 a 2053, 2055 a 2248, 2252 a 2284, 2286 a 2291, 2293 a 2311, 2313 a 2327, 2329 a 2484, 4226, 4227, 4229 a 4367, 4425 a",ZEPEC-019,P2,"07/06/2013, pág. 51 e 52",2013,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,2007-0.203.751-2; 1992-0.009.298-5 (APT),não consta,não consta,
BAIRRO DA BELA VISTA,006,049,0030,00,RES. 22/02,não consta,não consta,"R JARDIM FRANCISCO MARCOS, 71",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,VILA,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,056,0090,00,RES. 22/02,não consta,não consta,"R DO BIXIGA, 63",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,049,0005,00,RES. 22/02,não consta,não consta,"R ABOLIÇÃO, 370",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
CONDOMÍNIO EDIFÍCIO JAÇATUBA / ARQUITETO OSWALDO ARTHUR BRATKE,007,087,0000,06,RES. 19/12,não consta,não consta,"R MAJOR SERTÓRIO, 44 C/ R ARAÚJO, 155, 165",https://www.prefeitura.sp.gov.br/cidade/upload/1912res_1374185859.pdf,IMÓVEL,0004 a 0025 e 0124,ZEPEC-019,P2,"07/06/2013, pág. 51 e 52",2013,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,2007-0.203.751-2; 1992-0.009.298-5 (APT),não consta,não consta,
BAIRRO DA BELA VISTA,006,055,0000,05,RES. 22/02,não consta,não consta,"R JARDIM HELOÍSA, 47, 53",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,0034 e 0035,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,038,0028,00,RES. 22/02,não consta,não consta,"R DOUTOR RICARDO BATISTA, 44",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / EDIFÍCIO ADELILDA,006,009,0000,04,RES. 37/92,não consta,não consta,"R VINTE E QUATRO DE MAIO, 247 A 253",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0054, 0055, 0057 a 0074, 0079, 0080, 0100 e 0101",ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ÁREA DO ANHANGABAÚ,001,058,0008,00,RES. 37/92,não consta,não consta,"R CAPITÃO SALOMÃO, 27, 31, 33, 37, 43 C/ R DO SEMINÁRIO, 95, 99",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-225,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / GALERIA METRÓPOLE (NP-2) / CINE METRÓPOLE (NP-1) / EDIFÍCIO MAXIMUS (NP-3),006,007,0000,12,RES. 37/92,não consta,não consta,"PC DOM JOSÉ GASPAR, 122 A 146 C/ AV SÃO LUÍS, 187",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0460 a 0718, 0723, 0850 a 0917, 0919 a 0940 a 0984 e 1026",ZEPEC-226,P1,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,057,0038,00,RES. 22/02,não consta,não consta,"R DOUTOR NESTOR ESTEVES NATIVIDADE, 3",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,057,0017,00,RES. 22/02,não consta,não consta,"R DO BIXIGA, 54",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / EDIFÍCIO SÃO JOÃO DEL REY,006,008,0000,05,RES. 37/92,não consta,não consta,"R DOM JOSÉ DE BARROS, 49 A 55",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,0459 a 0482,ZEPEC-226,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,057,0023,00,RES. 22/02,não consta,não consta,"R JAPURÁ, 341",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
ÁREA DO ANHANGABAÚ / EDIFÍCIO GUATAPARÁ E EDIFÍCIO GUATAPARAZINHO,006,016,0000,04,RES. 37/92,não consta,não consta,"R VINTE E QUATRO DE MAIO, 95, 105 C/ R BARÃO DE ITAPETININGA, 108, 112, 120",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,"0563 a 0598, 0640",ZEPEC-078,P2,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
ACADEMIA PAULISTA DE LETRAS / PROJETO ARQUITETO JACQUES PILON - 1948 / ACERVO DA ACADEMIA PAULISTA DE LETRAS,007,051,0053,00,RES. 24/17 - ex-officio,RES. SC 13/10,não consta,"LG DO AROUCHE, 302, 312, 324",https://www.prefeitura.sp.gov.br/cidade/upload/re2417retifpdf_1513708779.pdf,IMÓVEL,,ZEPEC-330,P1/P2,"29/08/2017, pág. 10 e 11; 27/10/2017, pág. 14 e 15",2017,"12/05/2010, pág. 35",2010,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,2017-0.030.571-5,"Proc. SC 59.127/09 - Livro do Tombo Histórico:  inscrição nº 370, pg. 101.",não consta,
IMÓVEIS ENQUADRADOS COMO Z8-200 (ATUAL ZEPEC) NO BAIRRO DE SANTA IFIGÊNIA,008,082,0032,00,RES. 48/18,Processo SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 382, 386",https://www.prefeitura.sp.gov.br/cidade/upload/re4818tombamentoconjunto13imoveisbairrosantaifigeniapdf_1572453505.pdf,IMÓVEL,,ZEPEC-010,,"30/10/2019, pp. 20-21",2018,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.298-5 e 2017-0.166.647-9,Proc. SC 24.507/86 (APT),não consta,
ÁREA DO ANHANGABAÚ,001,055,0007,00,RES. 37/92,não consta,não consta,"AV SÃO JOÃO, 514, 518, 518 A",https://www.prefeitura.sp.gov.br/cidade/upload/RE3792AreadoValedoAnhagabauPDF_1417019404.pdf,IMÓVEL,,ZEPEC-225,P3,"09/12/1992, pág. 33; 28/01/1993, pág. 31",1992,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1991-0.005.079-2,não consta,não consta,
BAIRRO DA BELA VISTA,006,038,0004,00,RES. 22/02,não consta,não consta,"R SANTO ANTÔNIO, 529, 541, 543 C/ R MAJOR DIOGO, 26 A 34",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
IMÓVEIS ENQUADRADOS COMO Z8-200 (ATUAL ZEPEC) NO BAIRRO DE SANTA IFIGÊNIA,008,082,0033,00,RES. 48/18,Processo SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 378, 380",https://www.prefeitura.sp.gov.br/cidade/upload/re4818tombamentoconjunto13imoveisbairrosantaifigeniapdf_1572453505.pdf,IMÓVEL,,ZEPEC-010,,"30/10/2019, pp. 20-21",2018,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1992-0.009.298-5 e 2017-0.166.647-9,Proc. SC 24.507/86 (APT),não consta,
BAIRRO DA BELA VISTA,006,056,0072,00,RES. 22/02,não consta,não consta,"R JAPURÁ, 322",https://www.prefeitura.sp.gov.br/cidade/upload/49c99_22_T_Bairro_da_Bela_Vista.pdf,IMÓVEL,,ZEPEC-249,P2,"14/12/2002, pág. 10 a 14",2002,não consta,0,não consta,0,TA,BIR,Bens Imóveis Representativos,TOMBADO,REPÚBLICA,SÉ,1990-0.004.514-2,não consta,não consta,
