sql,ano_arquivo,data,natureza,valor_transacao,valor_venal_ref
"00705002624","2020","2020-01-15","1.Compra e venda","210000.0",""
"00705004473","2020","2020-01-17","1.Compra e venda","185000.0",""
"03300506395","2020","2020-01-20","1.Compra e venda","320000.0",""
"01000404021","2020","2020-01-21","1.Compra e venda","320000.0",""
"01305301692","2020","2020-01-24","1.Compra e venda","1200000.0",""
"00900700912","2020","2020-01-23","1.Compra e venda","410000.0",""
"00405002361","2020","2020-01-16","1.Compra e venda","330000.0",""
"07210803467","2020","2020-01-14","1.Compra e venda","365000.0",""
"02008007121","2020","2020-01-28","1.Compra e venda","1060000.0",""
"00606003312","2020","2020-01-28","1.Compra e venda","260000.0",""
"00801301297","2020","2020-01-23","8.Cessão de direitos hereditários (ou su","90000.0",""
"00501702539","2020","2020-01-28","1.Compra e venda","170000.0",""
"01504200861","2020","2020-01-22","1.Compra e venda","2560000.0",""
"02009408772","2020","2020-01-22","1.Compra e venda","142813.52",""
"00606409505","2020","2020-01-28","1.Compra e venda","345600.0",""
"00604005415","2020","2020-01-21","1.Compra e venda","180000.0",""
"00604011482","2020","2020-01-21","1.Compra e venda","20000.0",""
"03704014583","2020","2020-01-24","1.Compra e venda","845000.0",""
"00603205550","2020","2020-01-10","1.Compra e venda","225000.0",""
"02103900340","2020","2020-01-28","1.Compra e venda","4096940.02",""
"00904407292","2020","2020-01-23","1.Compra e venda","400000.0",""
"00907002277","2020","2020-01-21","1.Compra e venda","800000.0",""
"04012901958","2020","2020-01-28","1.Compra e venda","340371.74",""
"00504604449","2020","2019-12-06","1.Compra e venda","120.0",""
"00904900479","2020","2020-01-22","1.Compra e venda","901674.0",""
"00904908046","2020","2020-01-22","1.Compra e venda","68326.0",""
"07210803653","2020","2020-01-14","1.Compra e venda","35000.0",""
"02007300842","2020","2018-11-05","33.Demais atos onerosos translativos","379998.0",""
"01006802614","2020","2020-01-22","1.Compra e venda","200000.0",""
"03304611819","2020","2020-01-23","1.Compra e venda","530000.0",""
"00808900791","2020","2020-01-22","1.Compra e venda","120000.0",""
"00503510971","2020","2020-01-23","1.Compra e venda","367125.0",""
"00903902321","2020","2020-01-29","1.Compra e venda","382500.0",""
"00903903172","2020","2020-01-29","1.Compra e venda","50000.0",""
"03304619356","2020","2020-01-23","1.Compra e venda","650000.0",""
"03304620771","2020","2020-01-29","1.Compra e venda","45000.0",""
"03304618848","2020","2020-01-29","1.Compra e venda","820000.0",""
"04012902075","2020","2020-01-23","1.Compra e venda","1130000.0",""
"00705302733","2020","2020-01-22","1.Compra e venda","450000.0",""
"00707013501","2020","2020-01-24","1.Compra e venda","301162.29",""
"00106401319","2020","2020-01-29","1.Compra e venda","1310000.0",""
"00106401475","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401947","2020","2020-01-29","1.Compra e venda","5000.0",""
"02008000117","2020","2020-01-23","1.Compra e venda","182400.0",""
"00106402749","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106402341","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106402455","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401831","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401841","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401858","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401866","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401874","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401882","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401904","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401912","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106401939","2020","2020-01-29","1.Compra e venda","5000.0",""
"00901612391","2020","2020-01-29","1.Compra e venda","0.01",""
"00106402005","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106402013","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106402031","2020","2020-01-29","1.Compra e venda","5000.0",""
"00106403338","2020","2020-01-29","1.Compra e venda","5000.0",""
"19601812791","2020","2020-01-24","1.Compra e venda","270000.0",""
"00907100309","2020","2020-01-24","1.Compra e venda","485000.0",""
"00606424148","2020","2020-01-23","1.Compra e venda","362000.0",""
"02105307027","2020","2020-01-24","1.Compra e venda","880000.0",""
"02105311911","2020","2020-01-24","1.Compra e venda","100000.0",""
"01300302143","2020","2020-01-23","1.Compra e venda","465120.0",""
"01001502418","2020","2020-01-30","1.Compra e venda","1700000.0",""
"02009505697","2020","2020-01-27","1.Compra e venda","60000.0",""
"19601817831","2020","2020-01-23","1.Compra e venda","320000.0",""
"01008003093","2020","2020-01-24","1.Compra e venda","612000.0",""
"01008003875","2020","2020-01-24","1.Compra e venda","153000.0",""
"00502501723","2020","2020-01-23","1.Compra e venda","50965.0",""
"00805804102","2020","2020-01-22","1.Compra e venda","175000.0",""
"02009507673","2020","2020-01-27","1.Compra e venda","2150000.0",""
"00105801331","2020","2020-01-28","1.Compra e venda","42000.0",""
"03301305091","2020","2020-01-24","1.Compra e venda","153524.84",""
"00708501125","2020","2020-01-24","1.Compra e venda","620000.0",""
"02200605609","2020","2020-01-24","12.Dação em pagamento por escritura públ","351000.0",""
"00507609281","2020","2020-01-15","1.Compra e venda","110000.0",""
"00507101863","2020","2020-01-10","1.Compra e venda","230000.0",""
"04216701541","2020","2020-01-24","1.Compra e venda","500000.0",""
"04200800195","2020","2020-01-27","1.Compra e venda","2416439.52",""
"00405000561","2020","2020-01-27","1.Compra e venda","290000.0",""
"02008004910","2020","2020-01-30","1.Compra e venda","300000.0",""
"03303705674","2020","2020-01-21","1.Compra e venda","475000.0",""
"05303306828","2020","2020-01-23","17.Resolução da alienação fiduciária por","336000.0",""
"00906600286","2020","2020-01-23","33.Demais atos onerosos translativos","722300.0",""
"01001501578","2020","2019-11-07","1.Compra e venda","119.42",""
"07214000253","2020","2020-01-27","1.Compra e venda","19151.0",""
"00102005753","2020","2020-01-30","1.Compra e venda","209381.9",""
"00102005753","2020","2020-01-30","1.Compra e venda","167505.52",""
"00107100940","2020","2020-01-16","4.Arrematação (em leilão ou hasta públic","3383293.32",""
"00107102412","2020","2020-01-16","4.Arrematação (em leilão ou hasta públic","29226.67",""
"00107102420","2020","2020-01-16","4.Arrematação (em leilão ou hasta públic","29226.67",""
"00107102439","2020","2020-01-16","4.Arrematação (em leilão ou hasta públic","29226.67",""
"00107102447","2020","2020-01-16","4.Arrematação (em leilão ou hasta públic","29226.67",""
"02505500460","2020","2020-01-31","1.Compra e venda","80000.0",""
"00808101218","2020","2020-01-24","1.Compra e venda","35000.0",""
"03710003911","2020","2020-01-13","1.Compra e venda","4658.23",""
"06115601045","2020","2020-01-28","1.Compra e venda","80517.84",""
"00206701489","2020","2020-01-20","1.Compra e venda","220000.0",""
"00902000391","2020","2020-01-28","1.Compra e venda","2500000.0",""
"03300504449","2020","2020-01-31","1.Compra e venda","212240.0",""
"00105701874","2020","2020-01-29","1.Compra e venda","110000.0",""
"29901404272","2020","2020-01-20","1.Compra e venda","2100000.0",""
"00908002599","2020","2020-01-30","1.Compra e venda","780000.0",""
"03300505305","2020","2020-01-31","1.Compra e venda","67760.0","2.0"
"01503401731","2020","2017-08-24","1.Compra e venda","23.73",""
"03302301960","2020","2020-01-24","1.Compra e venda","170000.0",""
"00908000847","2020","2020-01-30","1.Compra e venda","775000.0",""
"02006301322","2020","2020-01-23","1.Compra e venda","1000000.0",""
"00908000855","2020","2020-01-30","1.Compra e venda","775000.0",""
"03110802554","2020","2020-01-31","1.Compra e venda","1250000.0",""
"05303305260","2020","2020-01-20","2.Cessão de direitos relativos a comprom","308088.18",""
"00504007610","2020","2020-01-27","1.Compra e venda","1500.0",""
"00504005723","2020","2020-01-27","1.Compra e venda","1500.0",""
"00504005928","2020","2020-01-27","1.Compra e venda","1500.0",""
"00504008919","2020","2020-01-27","1.Compra e venda","1500.0",""
"00504008129","2020","2020-01-27","1.Compra e venda","1500.0",""
"00504005537","2020","2020-01-27","1.Compra e venda","1500.0",""
"00507632931","2020","2019-12-19","1.Compra e venda","247413.04",""
"00404809316","2020","2020-01-17","1.Compra e venda","342500.0",""
"00903800675","2020","2020-01-27","15.Permuta por escritura pública","46400.38",""
"01001204476","2020","2020-01-27","1.Compra e venda","100000.0",""
"00306001748","2020","2020-01-21","1.Compra e venda","354821.08",""
"04012902040","2020","2020-01-31","1.Compra e venda","226809.0",""
"00809300605","2020","2020-01-28","1.Compra e venda","2000000.0",""
"02008000117","2020","2020-01-28","1.Compra e venda","265000.0",""
"00700800522","2020","2020-01-27","1.Compra e venda","187000.0",""
"00601501128","2020","2020-01-30","15.Permuta por escritura pública","30000.0",""
"02601501758","2020","2020-02-03","1.Compra e venda","200000.0",""
"01301303275","2020","2020-01-31","1.Compra e venda","97000.0",""
"02008000117","2020","2020-01-28","1.Compra e venda","290000.0",""
"00601301803","2020","2020-01-30","15.Permuta por escritura pública","30000.0",""
"00601501144","2020","2020-01-30","1.Compra e venda","68729.26",""
"00601501055","2020","2020-01-30","1.Compra e venda","68249.18",""
"00601501144","2020","2020-01-30","1.Compra e venda","68729.26",""
"00601501063","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501187","2020","2020-01-30","1.Compra e venda","38979.91",""
"00601501063","2020","2020-01-30","1.Compra e venda","68450.44",""
"00601501152","2020","2020-01-30","1.Compra e venda","68729.26",""
"00601501071","2020","2020-01-30","1.Compra e venda","694.9",""
"00801305195","2020","2020-01-30","1.Compra e venda","260000.0",""
"00601501195","2020","2020-01-30","1.Compra e venda","34364.63",""
"00601501071","2020","2020-01-30","1.Compra e venda","38979.91",""
"00601501081","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501081","2020","2020-01-30","1.Compra e venda","17182.32",""
"02007301199","2020","2020-01-20","1.Compra e venda","550000.0",""
"00601501055","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501098","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501081","2020","2020-01-30","1.Compra e venda","17182.32",""
"00601501160","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501152","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501144","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501101","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501179","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501111","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501187","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501195","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501136","2020","2020-01-30","1.Compra e venda","694.9",""
"00601501128","2020","2020-01-30","1.Compra e venda","694.9",""
"00605105936","2020","2020-01-27","1.Compra e venda","350000.0",""
"02009402014","2020","2020-01-29","1.Compra e venda","1600000.0",""
"02008000117","2020","2020-01-28","1.Compra e venda","131400.0",""
"03304618376","2020","2020-01-27","1.Compra e venda","1300000.0",""
"02008000117","2020","2020-01-28","1.Compra e venda","90000.0",""
"02008000117","2020","2020-01-29","1.Compra e venda","120000.0",""
"03302307187","2020","2020-01-28","1.Compra e venda","300000.0",""
"00306100312","2020","2020-01-28","1.Compra e venda","136454.0",""
"00104800275","2020","2020-01-27","1.Compra e venda","120000.0",""
"00306100312","2020","2020-01-28","2.Cessão de direitos relativos a comprom","136454.0",""
"00606402632","2020","2020-01-31","1.Compra e venda","453000.0",""
"00606402632","2020","2020-01-31","1.Compra e venda","70000.0",""
"01000901238","2020","2020-01-28","1.Compra e venda","880000.0",""
"00906601509","2020","2020-01-30","1.Compra e venda","900000.0",""
"01000905111","2020","2020-01-28","1.Compra e venda","120000.0",""
"00106401319","2020","2020-01-29","1.Compra e venda","1350000.0",""
"00605303533","2020","2020-01-29","1.Compra e venda","330000.0",""
"01108902464","2020","2020-01-07","1.Compra e venda","1800000.0",""
"19601816231","2020","2020-01-29","1.Compra e venda","260000.0",""
"02103503759","2020","2020-01-31","1.Compra e venda","585000.0",""
"00807803499","2020","2020-01-28","2.Cessão de direitos relativos a comprom","200000.0",""
"00105304026","2020","2020-01-29","1.Compra e venda","182385.0",""
"00504604449","2020","2020-01-16","1.Compra e venda","234000.0",""
"05303301915","2020","2020-01-29","1.Compra e venda","370000.0",""
"01000303586","2020","2020-01-31","1.Compra e venda","100952.29",""
"00606427082","2020","2020-01-29","1.Compra e venda","10000.0",""
"00504604449","2020","2020-01-17","1.Compra e venda","238000.0",""
"00301505081","2020","2020-01-31","1.Compra e venda","374000.0",""
"00606428097","2020","2020-01-29","1.Compra e venda","10000.0",""
"00503509787","2020","2020-02-04","1.Compra e venda","435000.0",""
"00306001772","2020","2020-01-21","1.Compra e venda","306000.0",""
"19601821766","2020","2020-01-30","1.Compra e venda","290000.0",""
"01303701782","2020","2020-01-30","1.Compra e venda","752000.0",""
"00601206861","2020","2020-01-31","1.Compra e venda","400000.0",""
"00708705405","2020","2020-01-29","1.Compra e venda","130000.0",""
"02303902967","2020","2020-01-31","1.Compra e venda","460000.0",""
"00306004240","2020","2020-01-29","1.Compra e venda","187856.0",""
"01112204369","2020","2020-01-31","1.Compra e venda","640000.0","683.0"
"00306004240","2020","2020-01-29","2.Cessão de direitos relativos a comprom","200000.0",""
"01100200592","2020","2020-01-29","1.Compra e venda","680000.0",""
"01008000752","2020","2020-01-30","33.Demais atos onerosos translativos","1950000.0",""
"02008000117","2020","2020-01-30","1.Compra e venda","601920.0",""
"02102800326","2020","2020-01-30","1.Compra e venda","325000.0",""
"01302907514","2020","2020-01-31","1.Compra e venda","950000.0",""
"02008000117","2020","2020-01-30","1.Compra e venda","127286.4",""
"00601106962","2020","2020-01-24","1.Compra e venda","270000.0",""
"00601108418","2020","2020-01-24","1.Compra e venda","50000.0",""
"02008000117","2020","2020-01-31","1.Compra e venda","192000.0",""
"00705101401","2020","2020-01-29","33.Demais atos onerosos translativos","192867.0",""
"00404803423","2020","2020-01-15","1.Compra e venda","270000.0",""
"00503501271","2020","2020-01-29","1.Compra e venda","217000.0",""
"00701303263","2020","2020-01-30","1.Compra e venda","70000.0",""
"04012901151","2020","2020-01-30","1.Compra e venda","405460.0",""
"00800901983","2020","2020-01-29","1.Compra e venda","120000.0",""
"00806601477","2020","2020-01-31","1.Compra e venda","60000.0",""
"01000703517","2020","2020-02-05","1.Compra e venda","210000.0",""
"01006803130","2020","2020-01-29","1.Compra e venda","400000.0",""
"01006806601","2020","2020-01-29","1.Compra e venda","40000.0",""
"00507623495","2020","2020-01-29","1.Compra e venda","52000.0",""
"00507616979","2020","2020-02-03","12.Dação em pagamento por escritura públ","1500000.0",""
"01302909487","2020","2020-01-31","1.Compra e venda","300000.0",""
"03302204809","2020","2020-02-05","1.Compra e venda","250000.0",""
"00706201280","2020","2020-01-30","1.Compra e venda","210000.0",""
"01302909487","2020","2020-01-31","15.Permuta por escritura pública","583924.0",""
"05303305015","2020","2020-01-29","1.Compra e venda","355000.0",""
"00503801119","2020","2020-01-28","1.Compra e venda","150000.0",""
"00502303050","2020","2020-01-30","1.Compra e venda","300000.0",""
"00800302672","2020","2020-02-05","1.Compra e venda","450000.0",""
"00701305241","2020","2020-01-31","1.Compra e venda","138000.0",""
"01000402691","2020","2020-02-03","1.Compra e venda","300000.0",""
"00708705243","2020","2020-01-31","1.Compra e venda","200000.0",""
"03604503620","2020","2020-01-30","1.Compra e venda","249000.0",""
"00605306710","2020","2020-01-31","1.Compra e venda","120000.0",""
"19601824013","2020","2020-01-31","1.Compra e venda","130000.0",""
"00102007160","2020","2020-01-28","1.Compra e venda","241000.0",""
"00706205006","2020","2019-12-04","2.Cessão de direitos relativos a comprom","213160.83","30.0"
"07015000131","2020","2020-01-31","1.Compra e venda","255000.0",""
"00706205421","2020","2020-01-15","2.Cessão de direitos relativos a comprom","325000.0","30.0"
"02505500614","2020","2019-12-04","3.Adjudicação (vinculada a processo de e","77835.19",""
"07210800451","2020","2020-01-31","1.Compra e venda","240000.0",""
"00806601469","2020","2020-01-31","1.Compra e venda","65000.0",""
"00707102634","2020","2020-01-31","1.Compra e venda","474009.92",""
"00904908305","2020","2020-01-31","1.Compra e venda","680000.0",""
"00102007047","2020","2020-01-31","1.Compra e venda","287999.4",""
"00906400139","2020","2020-01-31","1.Compra e venda","300000.0",""
"00105500305","2020","2020-01-31","1.Compra e venda","35000.0",""
"02006902156","2020","2020-01-31","1.Compra e venda","706967.17",""
"04504400731","2020","2020-02-06","1.Compra e venda","330000.0",""
"02006902601","2020","2020-01-31","1.Compra e venda","156527.83",""
"04504401207","2020","2020-02-06","1.Compra e venda","70000.0",""
"01303703815","2020","2020-01-31","8.Cessão de direitos hereditários (ou su","562500.0",""
"00605400326","2020","2020-01-31","1.Compra e venda","500000.0",""
"19601806619","2020","2020-02-03","17.Resolução da alienação fiduciária por","379631.0",""
"00705106306","2020","2020-01-31","1.Compra e venda","200000.0",""
"03710000777","2020","2020-01-28","1.Compra e venda","645000.0",""
"01305301854","2020","2020-01-20","1.Compra e venda","1500000.0",""
"01305905539","2021","2020-12-21","1.Compra e venda","575000.0",""
"04217000456","2021","2020-12-30","1.Compra e venda","570000.0",""
"00905302631","2021","2020-12-28","1.Compra e venda","399750.0",""
"00905301919","2021","2020-12-28","1.Compra e venda","40000.0",""
"04012903403","2021","2021-01-04","1.Compra e venda","30000.0",""
"02009500482","2021","2021-01-05","1.Compra e venda","745000.0",""
"00506301583","2021","2020-12-30","1.Compra e venda","352678.0",""
"00506302229","2021","2020-12-30","1.Compra e venda","27322.0",""
"01711301701","2021","2020-12-23","1.Compra e venda","600000.0",""
"00502410299","2021","2020-12-23","1.Compra e venda","743921.06",""
"00502409320","2021","2020-12-28","1.Compra e venda","485000.0",""
"02602801518","2021","2020-12-28","1.Compra e venda","250000.0",""
"00900702631","2021","2020-12-29","1.Compra e venda","240000.0",""
"00601315863","2021","2020-12-30","1.Compra e venda","290000.0",""
"00904403181","2021","2021-01-05","1.Compra e venda","730000.0",""
"00504013599","2021","2020-12-30","1.Compra e venda","340000.0",""
"00301505446","2021","2020-12-23","1.Compra e venda","500000.0",""
"02105309216","2021","2021-01-05","1.Compra e venda","170000.0",""
"01500801240","2021","2021-01-07","1.Compra e venda","940000.0",""
"02105306632","2021","2020-12-21","1.Compra e venda","900000.0",""
"02006208071","2021","2021-01-11","1.Compra e venda","400000.0",""
"02105309615","2021","2020-12-21","1.Compra e venda","75000.0",""
"02105311792","2021","2021-01-05","1.Compra e venda","20000.0",""
"00909702551","2021","2021-01-05","1.Compra e venda","380000.0",""
"00907102778","2021","2021-01-04","1.Compra e venda","166000.0",""
"00705700518","2021","2021-01-05","1.Compra e venda","360000.0",""
"00904202852","2021","2021-01-04","1.Compra e venda","59000.0",""
"06026200071","2021","2021-01-04","1.Compra e venda","406000.0",""
"03504401745","2021","2021-01-06","1.Compra e venda","302000.0",""
"00606803084","2021","2020-12-29","1.Compra e venda","300000.0",""
"03304615180","2021","2020-12-30","1.Compra e venda","2470000.0",""
"00601101715","2021","2021-01-04","1.Compra e venda","300000.0",""
"02008005976","2021","2021-01-05","1.Compra e venda","830000.0",""
"02008008061","2021","2021-01-05","1.Compra e venda","200000.0",""
"03301401325","2021","2021-01-06","1.Compra e venda","165000.0",""
"00704304759","2021","2021-01-06","1.Compra e venda","1000000.0",""
"00502409045","2021","2020-12-22","1.Compra e venda","490000.0",""
"03302304201","2021","2020-12-30","1.Compra e venda","190000.0",""
"00801503078","2021","2021-01-05","1.Compra e venda","335000.0",""
"00502304626","2021","2021-01-05","1.Compra e venda","150000.0",""
"01100700226","2021","2021-01-05","1.Compra e venda","670000.0",""
"08737408232","2021","2020-12-21","1.Compra e venda","2538000.0",""
"00605113130","2021","2021-01-06","1.Compra e venda","220000.0",""
"00707103134","2021","2020-12-30","1.Compra e venda","503603.0",""
"02009501608","2021","2021-01-05","1.Compra e venda","89332.0",""
"00301503842","2021","2021-01-05","17.Resolução da alienação fiduciária por","432343.04",""
"02200603045","2021","2020-12-30","1.Compra e venda","1000000.0",""
"00905201434","2021","2021-01-06","1.Compra e venda","800000.0",""
"00907005901","2021","2021-01-06","1.Compra e venda","383601.46",""
"00907007333","2021","2021-01-06","1.Compra e venda","406798.99",""
"17231206556","2021","2021-01-05","1.Compra e venda","428000.0",""
"00901418201","2021","2021-01-08","1.Compra e venda","600000.0","2.0"
"00606409300","2021","2021-01-06","33.Demais atos onerosos translativos","123000.0",""
"00601004507","2021","2021-01-05","1.Compra e venda","135000.0",""
"00904403351","2021","2021-01-08","1.Compra e venda","615000.0",""
"03601003635","2021","2021-01-07","1.Compra e venda","680059.35",""
"03404603052","2021","2021-01-05","1.Compra e venda","325000.0",""
"00606442294","2021","2021-01-07","1.Compra e venda","2467500.0",""
"00606423133","2021","2021-01-07","1.Compra e venda","2407500.0",""
"00606443223","2021","2021-01-07","1.Compra e venda","60000.0",""
"00502409371","2021","2020-12-30","1.Compra e venda","690000.0",""
"02007900467","2021","2021-01-12","1.Compra e venda","1300000.0",""
"03110805294","2021","2021-01-08","1.Compra e venda","1002400.0","4.0"
"01000704981","2021","2020-12-29","1.Compra e venda","250000.0",""
"00605316821","2021","2021-01-04","1.Compra e venda","500000.0",""
"00606409718","2021","2021-01-08","1.Compra e venda","330000.0",""
"00104202165","2021","2021-01-06","1.Compra e venda","250000.0",""
"19601816150","2021","2021-01-08","1.Compra e venda","258000.0",""
"04201204685","2021","2021-01-13","1.Compra e venda","550000.0",""
"00700101128","2021","2020-12-30","1.Compra e venda","270000.0",""
"00901426474","2021","2020-12-22","1.Compra e venda","420000.0",""
"01300904739","2021","2020-12-30","1.Compra e venda","1323000.0",""
"01001209958","2021","2021-01-05","1.Compra e venda","460000.0",""
"01300904933","2021","2020-12-30","1.Compra e venda","50000.0",""
"00705107183","2021","2020-12-04","34.Demais sentenças judiciais","285119.0",""
"03304614338","2021","2021-01-08","1.Compra e venda","1400000.0",""
"03600201379","2021","2021-01-07","1.Compra e venda","1500000.0",""
"00101103451","2021","2021-01-07","1.Compra e venda","80000.0",""
"02009100948","2021","2021-01-11","1.Compra e venda","1150000.0",""
"00102304963","2021","2020-12-07","1.Compra e venda","2394.44",""
"00306002132","2021","2021-01-07","1.Compra e venda","240056.41",""
"00604004435","2021","2020-12-29","33.Demais atos onerosos translativos","179130.0",""
"00604010508","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00902602098","2021","2021-01-08","1.Compra e venda","87000.0",""
"00902601520","2021","2021-01-08","1.Compra e venda","213000.0",""
"00604008090","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00604005032","2021","2020-12-29","33.Demais atos onerosos translativos","160056.0",""
"00604008309","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00604006055","2021","2020-12-29","33.Demais atos onerosos translativos","186780.0",""
"00604012128","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00604005555","2021","2020-12-29","33.Demais atos onerosos translativos","179130.0",""
"00604011628","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00405400942","2021","2021-01-07","1.Compra e venda","270000.0",""
"03304607072","2021","2021-01-12","1.Compra e venda","150000.0",""
"00606428811","2021","2021-01-08","1.Compra e venda","291596.5",""
"00606435433","2021","2021-01-08","1.Compra e venda","18403.5",""
"00604007264","2021","2020-12-29","33.Demais atos onerosos translativos","188668.0",""
"00604013337","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00604005849","2021","2020-12-29","33.Demais atos onerosos translativos","160056.0",""
"00604011911","2021","2020-12-29","33.Demais atos onerosos translativos","59018.0",""
"00503403083","2021","2020-12-29","33.Demais atos onerosos translativos","267890.0",""
"00907100325","2021","2021-01-06","33.Demais atos onerosos translativos","182854.0",""
"00502305002","2021","2021-01-05","1.Compra e venda","280000.0",""
"03505702463","2021","2020-12-17","1.Compra e venda","670000.0",""
"01503400591","2021","2021-01-14","1.Compra e venda","120000.0",""
"01000401480","2021","2021-01-11","1.Compra e venda","1350000.0",""
"01000401545","2021","2021-01-11","1.Compra e venda","150000.0",""
"01000401804","2021","2021-01-11","1.Compra e venda","150000.0",""
"00102006466","2021","2021-01-11","1.Compra e venda","248119.5",""
"00604008597","2021","2020-12-30","1.Compra e venda","59018.0",""
"00604004176","2021","2020-12-30","1.Compra e venda","190666.67",""
"01303609061","2021","2021-01-11","1.Compra e venda","405000.0","76.0"
"00306001942","2021","2020-12-07","1.Compra e venda","330032.16",""
"00606430253","2021","2021-01-11","1.Compra e venda","184117.0",""
"00606435921","2021","2021-01-11","1.Compra e venda","95883.0",""
"00306005301","2021","2021-01-07","1.Compra e venda","225562.4",""
"01006804080","2021","2021-01-08","1.Compra e venda","240000.0",""
"02803712751","2021","2021-01-13","12.Dação em pagamento por escritura públ","420000.0",""
"03302206364","2021","2021-01-12","1.Compra e venda","136000.0",""
"02803713411","2021","2021-01-11","1.Compra e venda","570000.0",""
"04012901257","2021","2021-01-08","1.Compra e venda","1250000.0",""
"02105302688","2021","2021-01-07","1.Compra e venda","1000000.0",""
"01504201140","2021","2021-01-08","1.Compra e venda","1250000.0",""
"02007305021","2021","2020-12-30","1.Compra e venda","2935500.0",""
"00901603392","2021","2021-01-08","1.Compra e venda","1600000.0",""
"02803707659","2021","2021-01-11","1.Compra e venda","1999050.0",""
"04019900450","2021","2021-01-08","1.Compra e venda","400020.0",""
"00700200886","2021","2021-01-08","1.Compra e venda","2642555.22",""
"00507627482","2021","2021-01-06","1.Compra e venda","276500.0",""
"00106800371","2021","2021-01-12","1.Compra e venda","250000.0",""
"01111401330","2021","2020-12-28","1.Compra e venda","5000000.0",""
"02009406117","2021","2021-01-04","1.Compra e venda","1250000.0",""
"00904401669","2021","2021-01-11","1.Compra e venda","365000.0",""
"00701307099","2021","2021-01-12","1.Compra e venda","250000.0",""
"00602404444","2021","2021-01-12","1.Compra e venda","535800.0",""
"00707102626","2021","2021-01-13","1.Compra e venda","521794.0",""
"00901609625","2021","2021-01-11","1.Compra e venda","300000.0",""
"03604509483","2021","2021-01-12","1.Compra e venda","830000.0",""
"03604511240","2021","2021-01-12","1.Compra e venda","100000.0",""
"02002801649","2021","2020-12-23","1.Compra e venda","300000.0",""
"00806801867","2021","2021-01-12","1.Compra e venda","120000.0",""
"03301701744","2021","2021-01-12","1.Compra e venda","260000.0",""
"01005005109","2021","2021-01-11","1.Compra e venda","70000.0",""
"00905102975","2021","2021-01-12","1.Compra e venda","505000.0",""
"03304710590","2021","2021-01-15","1.Compra e venda","401380.0",""
"01303600544","2021","2021-01-13","1.Compra e venda","2000000.0",""
"00906700558","2021","2021-01-14","1.Compra e venda","850000.0",""
"00708701736","2021","2020-11-30","4.Arrematação (em leilão ou hasta públic","171000.0",""
"00907101720","2021","2021-01-11","1.Compra e venda","536250.0",""
"00907101720","2021","2021-01-11","1.Compra e venda","178750.0",""
"00501003185","2021","2021-01-11","1.Compra e venda","166389.0",""
"00501003207","2021","2021-01-11","1.Compra e venda","143384.0",""
"00606420711","2021","2021-01-11","1.Compra e venda","950000.0",""
"02304801544","2021","2021-01-12","1.Compra e venda","580000.0",""
"03304620273","2021","2021-01-12","1.Compra e venda","1100000.0",""
"00707103118","2021","2021-01-14","1.Compra e venda","415225.0",""
"00506910271","2021","2021-01-12","1.Compra e venda","400000.0",""
"01504201231","2021","2021-01-11","1.Compra e venda","1969861.35","5.0"
"00507610938","2021","2021-01-11","2.Cessão de direitos relativos a comprom","8000.0",""
"00507610938","2021","2021-01-12","1.Compra e venda","2800.0",""
"00906900417","2021","2020-12-30","1.Compra e venda","350000.0",""
"00102006369","2021","2020-12-22","1.Compra e venda","195000.0",""
"00604004958","2021","2021-01-14","1.Compra e venda","160500.0",""
"00604011024","2021","2021-01-14","1.Compra e venda","59500.0",""
"01300901705","2021","2021-01-11","1.Compra e venda","640000.0",""
